ts,metric,endpoint,symbol,interval,value,source
2025-07-23 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,221945.69556628648,synthetic-test
2025-07-24 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,222993.44850001315,synthetic-test
2025-07-25 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,223877.20562199916,synthetic-test
2025-07-26 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,224805.99541781127,synthetic-test
2025-07-27 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,225943.04951667268,synthetic-test
2025-07-28 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,226894.6465035154,synthetic-test
2025-07-29 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,228118.9385347557,synthetic-test
2025-07-30 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,229118.74654943807,synthetic-test
2025-07-31 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,230159.5501671262,synthetic-test
2025-08-01 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,231321.23760697606,synthetic-test
2025-08-02 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,232334.3403185954,synthetic-test
2025-08-03 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,233234.10592052632,synthetic-test
2025-08-04 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,234223.1331753569,synthetic-test
2025-08-05 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,235219.5721017379,synthetic-test
2025-08-06 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,236083.09793651773,synthetic-test
2025-08-07 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,237057.51472938366,synthetic-test
2025-08-08 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,237983.29551998392,synthetic-test
2025-08-09 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,239075.73129570266,synthetic-test
2025-08-10 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,240079.19248312118,synthetic-test
2025-08-11 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,241050.91290820643,synthetic-test
2025-08-12 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,242040.29471514418,synthetic-test
2025-08-13 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,243062.6069169848,synthetic-test
2025-08-14 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,244124.2883369538,synthetic-test
2025-08-15 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,245024.31711408685,synthetic-test
2025-08-16 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,245920.15835082473,synthetic-test
2025-08-17 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,247030.62627236499,synthetic-test
2025-08-18 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,247989.39258514452,synthetic-test
2025-08-19 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,248847.70837588483,synthetic-test
2025-08-20 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,249892.08964682315,synthetic-test
2025-08-21 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,250938.4266274264,synthetic-test
2025-08-22 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,251785.35510170073,synthetic-test
2025-08-23 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,252808.3032732471,synthetic-test
2025-08-24 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,253881.86158248992,synthetic-test
2025-08-25 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,254919.30022766054,synthetic-test
2025-08-26 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,255982.49837603667,synthetic-test
2025-08-27 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,256842.0714662276,synthetic-test
2025-08-28 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,257875.1754817272,synthetic-test
2025-08-29 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,258844.91350578016,synthetic-test
2025-08-30 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,259796.6344899077,synthetic-test
2025-08-31 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,260883.6900508497,synthetic-test
2025-09-01 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,262031.61750191712,synthetic-test
2025-09-02 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,263211.05450737715,synthetic-test
2025-09-03 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,264342.5352945277,synthetic-test
2025-09-04 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,265331.5618763647,synthetic-test
2025-09-05 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,266366.8338926673,synthetic-test
2025-09-06 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,267443.5161798457,synthetic-test
2025-09-07 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,268455.6339747757,synthetic-test
2025-09-08 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,269468.7103935668,synthetic-test
2025-09-09 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,270551.0857067544,synthetic-test
2025-09-10 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,271545.1574421518,synthetic-test
2025-09-11 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,272472.22874851443,synthetic-test
2025-09-12 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,273430.78144193086,synthetic-test
2025-09-13 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,274494.17247970426,synthetic-test
2025-09-14 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,275494.4718088242,synthetic-test
2025-09-15 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,276528.49280651106,synthetic-test
2025-09-16 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,277595.5007307313,synthetic-test
2025-09-17 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,278558.01658444153,synthetic-test
2025-09-18 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,279633.6414008045,synthetic-test
2025-09-19 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,280671.52566115034,synthetic-test
2025-09-20 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,281548.0443524592,synthetic-test
2025-09-21 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,282692.27483157784,synthetic-test
2025-09-22 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,283642.20035720215,synthetic-test
2025-09-23 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,284476.6908228836,synthetic-test
2025-09-24 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,285372.186451925,synthetic-test
2025-09-25 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,286270.0819358572,synthetic-test
2025-09-26 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,287275.29926772293,synthetic-test
2025-09-27 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,288247.9142171683,synthetic-test
2025-09-28 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,289214.23102040426,synthetic-test
2025-09-29 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,290276.2012169525,synthetic-test
2025-09-30 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,291310.1887530718,synthetic-test
2025-10-01 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,292341.79354013625,synthetic-test
2025-10-02 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,293382.77638586913,synthetic-test
2025-10-03 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,294444.3898526694,synthetic-test
2025-10-04 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,295233.59451849165,synthetic-test
2025-10-05 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,296197.1506932652,synthetic-test
2025-10-06 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,296979.12968681625,synthetic-test
2025-10-07 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,297982.735679496,synthetic-test
2025-10-08 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,298982.2723822736,synthetic-test
2025-10-09 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,300086.82560975256,synthetic-test
2025-10-10 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,301205.5890490247,synthetic-test
2025-10-11 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,302225.8665538499,synthetic-test
2025-10-12 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,303175.8304461102,synthetic-test
2025-10-13 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,304224.3465573648,synthetic-test
2025-10-14 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,305171.55479363236,synthetic-test
2025-10-15 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,306171.415528488,synthetic-test
2025-10-16 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,307270.0291601841,synthetic-test
2025-10-17 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,308214.25202558516,synthetic-test
2025-10-18 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,309294.8198895094,synthetic-test
2025-10-19 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,310362.56002637866,synthetic-test
2025-10-20 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,311267.0808446656,synthetic-test
2025-10-21 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,312364.4702574873,synthetic-test
2025-10-22 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,313434.3268920245,synthetic-test
2025-10-23 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,314444.5194807618,synthetic-test
2025-10-24 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,315368.287134959,synthetic-test
2025-10-25 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,316282.3665331015,synthetic-test
2025-10-26 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,317228.60027541115,synthetic-test
2025-10-27 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,318282.85972174036,synthetic-test
2025-10-28 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,319187.29720500024,synthetic-test
2025-10-29 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,320231.04842986225,synthetic-test
2025-10-30 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,321106.8728769744,synthetic-test
2025-10-31 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,322086.46601853054,synthetic-test
2025-11-01 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,323097.43079398794,synthetic-test
2025-11-02 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,324341.94380849384,synthetic-test
2025-11-03 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,325204.2122429418,synthetic-test
2025-11-04 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,326351.4136995908,synthetic-test
2025-11-05 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,327366.3979409895,synthetic-test
2025-11-06 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,328407.51513279113,synthetic-test
2025-11-07 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,329419.34992412996,synthetic-test
2025-11-08 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,330463.8226059495,synthetic-test
2025-11-09 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,331448.45409551327,synthetic-test
2025-11-10 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,332593.859113659,synthetic-test
2025-11-11 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,333548.21199923655,synthetic-test
2025-11-12 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,334661.43545645446,synthetic-test
2025-11-13 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,335596.99874443316,synthetic-test
2025-11-14 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,336590.973559793,synthetic-test
2025-11-15 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,337483.777304564,synthetic-test
2025-11-16 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,338529.2796765988,synthetic-test
2025-11-17 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,339673.79227229144,synthetic-test
2025-11-18 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,340666.05665430933,synthetic-test
2025-11-19 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,341646.36808443896,synthetic-test
2025-11-20 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,342534.9063881322,synthetic-test
2025-11-21 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,343511.97712277697,synthetic-test
2025-11-22 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,344352.6976968048,synthetic-test
2025-11-23 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,345261.40989813296,synthetic-test
2025-11-24 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,346284.08850274386,synthetic-test
2025-11-25 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,347415.989822518,synthetic-test
2025-11-26 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,348696.91090864094,synthetic-test
2025-11-27 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,349638.2524001339,synthetic-test
2025-11-28 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,350781.7824157984,synthetic-test
2025-11-29 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,351806.1576638386,synthetic-test
2025-11-30 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,352791.03289916395,synthetic-test
2025-12-01 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,353834.2923443366,synthetic-test
2025-12-02 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,354840.48399270454,synthetic-test
2025-12-03 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,355851.52356526576,synthetic-test
2025-12-04 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,356810.6902489831,synthetic-test
2025-12-05 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,357670.8792830032,synthetic-test
2025-12-06 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,358516.51676275104,synthetic-test
2025-12-07 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,359581.84125107917,synthetic-test
2025-12-08 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,360554.1712420706,synthetic-test
2025-12-09 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,361494.562352105,synthetic-test
2025-12-10 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,362495.4129147773,synthetic-test
2025-12-11 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,363574.90614006884,synthetic-test
2025-12-12 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,364592.94253437145,synthetic-test
2025-12-13 00:00:00+00:00,stablecoin_reserve,stablecoin-total-exchange-reserve,btc,day,365527.33704070735,synthetic-test
