generated_at,horizon,regime_state,close,ret_pred,projected_price,raw_probability,calibrated_probability,calibration_delta,direction_next,raw_side,calibrated_side,ret_side,projected_side,ret_alignment_bucket,projected_alignment_bucket,calibration_key,used_regime_key
2026-03-17T21:37:54.748232+00:00,12h,neutral,74545.54,0.002068865578621626,74699.92434690997,0.39839042825836013,0.9256674001713333,0.5272769719129732,up,down,up,up,up,calibration_fixed_mismatch,calibration_fixed_mismatch,12h@neutral,True
2026-03-17T21:37:54.748232+00:00,1h,neutral,74545.54,0.00037113885628059506,74573.21188119394,0.18294991180300713,0.38054268561204985,0.19759277380904272,up,down,down,up,up,both_mismatch,both_mismatch,1h@neutral,True
2026-03-17T21:37:54.748232+00:00,4h,neutral,74545.54,0.0030044284649193287,74769.84352553259,0.9563444798642938,0.9465696972305265,-0.009774782633767298,up,up,up,up,up,both_match,both_match,4h@neutral,True
2026-03-17T21:37:54.748232+00:00,8h,neutral,74545.54,0.0067947618663311005,75053.78393533661,0.7280473066599701,0.8442309433343614,0.11618363667439136,up,up,up,up,up,both_match,both_match,8h@neutral,True
2026-03-17T21:39:40.895862+00:00,12h,neutral,74545.54,0.002068865578621626,74699.92434690997,0.39839042825836013,0.9256674001713333,0.5272769719129732,up,down,up,up,up,calibration_fixed_mismatch,calibration_fixed_mismatch,12h@neutral,True
2026-03-17T21:39:40.895862+00:00,1h,neutral,74545.54,0.00037113885628059506,74573.21188119394,0.18294991180300713,0.38054268561204985,0.19759277380904272,up,down,down,up,up,both_mismatch,both_mismatch,1h@neutral,True
2026-03-17T21:39:40.895862+00:00,4h,neutral,74545.54,0.0030044284649193287,74769.84352553259,0.9563444798642938,0.9465696972305265,-0.009774782633767298,up,up,up,up,up,both_match,both_match,4h@neutral,True
2026-03-17T21:39:40.895862+00:00,8h,neutral,74545.54,0.0067947618663311005,75053.78393533661,0.7280473066599701,0.8442309433343614,0.11618363667439136,up,up,up,up,up,both_match,both_match,8h@neutral,True
2026-03-17T21:48:28.879232+00:00,12h,neutral,74545.54,0.002068865578621626,74699.92434690997,0.39839042825836013,0.9256674001713333,0.5272769719129732,up,down,up,up,up,calibration_fixed_mismatch,calibration_fixed_mismatch,12h@neutral,True
2026-03-17T21:48:28.879232+00:00,1h,neutral,74545.54,0.00037113885628059506,74573.21188119394,0.22525974363088608,0.42746384581707403,0.20220410218618795,up,down,down,up,up,both_mismatch,both_mismatch,1h@neutral,True
2026-03-17T21:48:28.879232+00:00,4h,neutral,74545.54,0.0030044284649193287,74769.84352553259,0.9563444798642938,0.9465696972305265,-0.009774782633767298,up,up,up,up,up,both_match,both_match,4h@neutral,True
2026-03-17T21:48:28.879232+00:00,8h,neutral,74545.54,0.0067947618663311005,75053.78393533661,0.7280473066599701,0.8442309433343614,0.11618363667439136,up,up,up,up,up,both_match,both_match,8h@neutral,True
2026-03-17T21:52:36.887773+00:00,12h,neutral,74545.54,0.002068865578621626,74699.92434690997,0.39839042825836013,0.9256674001713333,0.5272769719129732,up,down,up,up,up,calibration_fixed_mismatch,calibration_fixed_mismatch,12h@neutral,True
2026-03-17T21:52:36.887773+00:00,1h,neutral,74545.54,0.00037113885628059506,74573.21188119394,0.18294991180300713,0.38054268561204985,0.19759277380904272,up,down,down,up,up,both_mismatch,both_mismatch,1h@neutral,True
2026-03-17T21:52:36.887773+00:00,4h,neutral,74545.54,0.0030044284649193287,74769.84352553259,0.9563444798642938,0.9465696972305265,-0.009774782633767298,up,up,up,up,up,both_match,both_match,4h@neutral,True
2026-03-17T21:52:36.887773+00:00,8h,neutral,74545.54,0.0067947618663311005,75053.78393533661,0.7280473066599701,0.8442309433343614,0.11618363667439136,up,up,up,up,up,both_match,both_match,8h@neutral,True
2026-03-17T22:06:09.535357+00:00,12h,neutral,74683.69,0.005421706475317478,75089.70269193598,0.31260240388060495,0.918650993707783,0.6060485898271781,up,down,up,up,up,calibration_fixed_mismatch,calibration_fixed_mismatch,12h@neutral,True
2026-03-17T22:06:09.535357+00:00,1h,neutral,74683.69,0.0012679313076660037,74778.44384671315,0.2606969628483057,0.463028482346539,0.2023315194982333,up,down,down,up,up,both_mismatch,both_mismatch,1h@neutral,True
2026-03-17T22:06:09.535357+00:00,4h,neutral,74683.69,0.0015732594765722752,74801.2792980224,0.956347644329071,0.9465719343507792,-0.009775709978291802,up,up,up,up,up,both_match,both_match,4h@neutral,True
2026-03-17T22:06:09.535357+00:00,8h,neutral,74683.69,0.008862040005624294,75348.48120083881,0.7117300895624794,0.8339651444241702,0.12223505486169084,up,up,up,up,up,both_match,both_match,8h@neutral,True
2026-03-17T22:07:53.768219+00:00,12h,neutral,74683.69,0.005421706475317478,75089.70269193598,0.31260240388060495,0.918650993707783,0.6060485898271781,up,down,up,up,up,calibration_fixed_mismatch,calibration_fixed_mismatch,12h@neutral,True
2026-03-17T22:07:53.768219+00:00,1h,neutral,74683.69,0.0012679313076660037,74778.44384671315,0.21800348907709122,0.419795000997332,0.2017915119202408,up,down,down,up,up,both_mismatch,both_mismatch,1h@neutral,True
2026-03-17T22:07:53.768219+00:00,4h,neutral,74683.69,0.0015732594765722752,74801.2792980224,0.956347644329071,0.9465719343507792,-0.009775709978291802,up,up,up,up,up,both_match,both_match,4h@neutral,True
2026-03-17T22:07:53.768219+00:00,8h,neutral,74683.69,0.008862040005624294,75348.48120083881,0.7117300895624794,0.8339651444241702,0.12223505486169084,up,up,up,up,up,both_match,both_match,8h@neutral,True
2026-03-17T22:09:01.975295+00:00,12h,neutral,74683.69,0.005421706475317478,75089.70269193598,0.31260240388060495,0.918650993707783,0.6060485898271781,up,down,up,up,up,calibration_fixed_mismatch,calibration_fixed_mismatch,12h@neutral,True
2026-03-17T22:09:01.975295+00:00,1h,neutral,74683.69,0.0012679313076660037,74778.44384671315,0.2606969628483057,0.463028482346539,0.2023315194982333,up,down,down,up,up,both_mismatch,both_mismatch,1h@neutral,True
2026-03-17T22:09:01.975295+00:00,4h,neutral,74683.69,0.0015732594765722752,74801.2792980224,0.956347644329071,0.9465719343507792,-0.009775709978291802,up,up,up,up,up,both_match,both_match,4h@neutral,True
2026-03-17T22:09:01.975295+00:00,8h,neutral,74683.69,0.008862040005624294,75348.48120083881,0.7117300895624794,0.8339651444241702,0.12223505486169084,up,up,up,up,up,both_match,both_match,8h@neutral,True
2026-03-17T22:09:51.394744+00:00,12h,neutral,74683.69,0.005421706475317478,75089.70269193598,0.31260240388060495,0.918650993707783,0.6060485898271781,up,down,up,up,up,calibration_fixed_mismatch,calibration_fixed_mismatch,12h@neutral,True
2026-03-17T22:09:51.394744+00:00,1h,neutral,74683.69,0.0012679313076660037,74778.44384671315,0.21800348907709122,0.419795000997332,0.2017915119202408,up,down,down,up,up,both_mismatch,both_mismatch,1h@neutral,True
2026-03-17T22:09:51.394744+00:00,4h,neutral,74683.69,0.0015732594765722752,74801.2792980224,0.956347644329071,0.9465719343507792,-0.009775709978291802,up,up,up,up,up,both_match,both_match,4h@neutral,True
2026-03-17T22:09:51.394744+00:00,8h,neutral,74683.69,0.008862040005624294,75348.48120083881,0.7117300895624794,0.8339651444241702,0.12223505486169084,up,up,up,up,up,both_match,both_match,8h@neutral,True
2026-03-17T22:10:39.611403+00:00,12h,neutral,74683.69,0.005421706475317478,75089.70269193598,0.31260240388060495,0.918650993707783,0.6060485898271781,up,down,up,up,up,calibration_fixed_mismatch,calibration_fixed_mismatch,12h@neutral,True
2026-03-17T22:10:39.611403+00:00,1h,neutral,74683.69,0.0012679313076660037,74778.44384671315,0.2606969628483057,0.463028482346539,0.2023315194982333,up,down,down,up,up,both_mismatch,both_mismatch,1h@neutral,True
2026-03-17T22:10:39.611403+00:00,4h,neutral,74683.69,0.0015732594765722752,74801.2792980224,0.956347644329071,0.9465719343507792,-0.009775709978291802,up,up,up,up,up,both_match,both_match,4h@neutral,True
2026-03-17T22:10:39.611403+00:00,8h,neutral,74683.69,0.008862040005624294,75348.48120083881,0.7117300895624794,0.8339651444241702,0.12223505486169084,up,up,up,up,up,both_match,both_match,8h@neutral,True
2026-03-17T22:12:17.663661+00:00,12h,neutral,74683.69,0.005421706475317478,75089.70269193598,0.31260240388060495,0.918650993707783,0.6060485898271781,up,down,up,up,up,calibration_fixed_mismatch,calibration_fixed_mismatch,12h@neutral,True
2026-03-17T22:12:17.663661+00:00,1h,neutral,74683.69,0.0012679313076660037,74778.44384671315,0.2606969628483057,0.463028482346539,0.2023315194982333,up,down,down,up,up,both_mismatch,both_mismatch,1h@neutral,True
2026-03-17T22:12:17.663661+00:00,4h,neutral,74683.69,0.0015732594765722752,74801.2792980224,0.956347644329071,0.9465719343507792,-0.009775709978291802,up,up,up,up,up,both_match,both_match,4h@neutral,True
2026-03-17T22:12:17.663661+00:00,8h,neutral,74683.69,0.008862040005624294,75348.48120083881,0.7117300895624794,0.8339651444241702,0.12223505486169084,up,up,up,up,up,both_match,both_match,8h@neutral,True
2026-03-17T22:13:06.729034+00:00,12h,neutral,74683.69,0.005421706475317478,75089.70269193598,0.31260240388060495,0.918650993707783,0.6060485898271781,up,down,up,up,up,calibration_fixed_mismatch,calibration_fixed_mismatch,12h@neutral,True
2026-03-17T22:13:06.729034+00:00,1h,neutral,74683.69,0.0012679313076660037,74778.44384671315,0.30242968909442425,0.5015250748243095,0.19909538572988528,up,down,neutral,up,up,both_mismatch,both_mismatch,1h@neutral,True
2026-03-17T22:13:06.729034+00:00,4h,neutral,74683.69,0.0015732594765722752,74801.2792980224,0.956347644329071,0.9465719343507792,-0.009775709978291802,up,up,up,up,up,both_match,both_match,4h@neutral,True
2026-03-17T22:13:06.729034+00:00,8h,neutral,74683.69,0.008862040005624294,75348.48120083881,0.7117300895624794,0.8339651444241702,0.12223505486169084,up,up,up,up,up,both_match,both_match,8h@neutral,True
2026-03-17T22:14:18.673699+00:00,12h,neutral,74683.69,0.005421706475317478,75089.70269193598,0.31260240388060495,0.918650993707783,0.6060485898271781,up,down,up,up,up,calibration_fixed_mismatch,calibration_fixed_mismatch,12h@neutral,True
2026-03-17T22:14:18.673699+00:00,1h,neutral,74683.69,0.0012679313076660037,74778.44384671315,0.2606969628483057,0.463028482346539,0.2023315194982333,up,down,down,up,up,both_mismatch,both_mismatch,1h@neutral,True
2026-03-17T22:14:18.673699+00:00,4h,neutral,74683.69,0.0015732594765722752,74801.2792980224,0.956347644329071,0.9465719343507792,-0.009775709978291802,up,up,up,up,up,both_match,both_match,4h@neutral,True
2026-03-17T22:14:18.673699+00:00,8h,neutral,74683.69,0.008862040005624294,75348.48120083881,0.7117300895624794,0.8339651444241702,0.12223505486169084,up,up,up,up,up,both_match,both_match,8h@neutral,True
2026-03-17T22:18:30.724716+00:00,12h,neutral,74683.69,0.005421706475317478,75089.70269193598,0.31260240388060495,0.918650993707783,0.6060485898271781,up,down,up,up,up,calibration_fixed_mismatch,calibration_fixed_mismatch,12h@neutral,True
2026-03-17T22:18:30.724716+00:00,1h,neutral,74683.69,0.0012679313076660037,74778.44384671315,0.2606969628483057,0.463028482346539,0.2023315194982333,up,down,down,up,up,both_mismatch,both_mismatch,1h@neutral,True
2026-03-17T22:18:30.724716+00:00,4h,neutral,74683.69,0.0015732594765722752,74801.2792980224,0.956347644329071,0.9465719343507792,-0.009775709978291802,up,up,up,up,up,both_match,both_match,4h@neutral,True
2026-03-17T22:18:30.724716+00:00,8h,neutral,74683.69,0.008862040005624294,75348.48120083881,0.7117300895624794,0.8339651444241702,0.12223505486169084,up,up,up,up,up,both_match,both_match,8h@neutral,True
2026-03-17T22:25:53.076952+00:00,12h,neutral,74683.69,0.005421706475317478,75089.70269193598,0.31260240388060495,0.918650993707783,0.6060485898271781,up,down,up,up,up,calibration_fixed_mismatch,calibration_fixed_mismatch,12h@neutral,True
2026-03-17T22:25:53.076952+00:00,1h,neutral,74683.69,0.0012679313076660037,74778.44384671315,0.2606969628483057,0.463028482346539,0.2023315194982333,up,down,down,up,up,both_mismatch,both_mismatch,1h@neutral,True
2026-03-17T22:25:53.076952+00:00,4h,neutral,74683.69,0.0015732594765722752,74801.2792980224,0.956347644329071,0.9465719343507792,-0.009775709978291802,up,up,up,up,up,both_match,both_match,4h@neutral,True
2026-03-17T22:25:53.076952+00:00,8h,neutral,74683.69,0.008862040005624294,75348.48120083881,0.7117300895624794,0.8339651444241702,0.12223505486169084,up,up,up,up,up,both_match,both_match,8h@neutral,True
2026-03-17T23:23:35.976893+00:00,12h,trend_ignition,74330.41,0.0034753025975078344,74589.18005862912,0.36419924437874823,0.6531592992956475,0.2889600549168993,up,down,up,up,up,calibration_fixed_mismatch,calibration_fixed_mismatch,12h@trend_ignition,True
2026-03-17T23:23:35.976893+00:00,1h,trend_ignition,74330.41,-0.0033412401098757982,74082.46869909987,0.26483980735594576,0.4481221002631554,0.18328229290720965,down,down,down,down,down,both_match,both_match,1h,False
2026-03-17T23:23:35.976893+00:00,4h,trend_ignition,74330.41,-0.003974020481109619,74035.60559564424,0.7087331918761871,0.3052119965512194,-0.4035211953249677,down,up,down,down,down,calibration_fixed_mismatch,calibration_fixed_mismatch,4h,False
2026-03-17T23:23:35.976893+00:00,8h,trend_ignition,74330.41,-0.0015327249420806766,74216.56919224732,0.3752098397138373,0.23080505419706035,-0.14440478551677696,down,down,down,down,down,both_match,both_match,8h,False
