ts,metric,endpoint,symbol,interval,value,source
2025-09-08 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,264714.9057710706,synthetic-test
2025-09-09 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,265718.6580943046,synthetic-test
2025-09-10 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,266709.57100134203,synthetic-test
2025-09-11 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,267706.4877499336,synthetic-test
2025-09-12 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,268685.0502389631,synthetic-test
2025-09-13 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,269540.85236539907,synthetic-test
2025-09-14 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,270489.201291183,synthetic-test
2025-09-15 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,271580.6636965817,synthetic-test
2025-09-16 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,272443.83026682655,synthetic-test
2025-09-17 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,273424.87471567263,synthetic-test
2025-09-18 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,274342.89932279557,synthetic-test
2025-09-19 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,275354.03436573537,synthetic-test
2025-09-20 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,276315.1710476287,synthetic-test
2025-09-21 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,277462.9104141262,synthetic-test
2025-09-22 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,278513.5687295452,synthetic-test
2025-09-23 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,279382.3884129675,synthetic-test
2025-09-24 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,280449.51121412887,synthetic-test
2025-09-25 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,281372.04602850263,synthetic-test
2025-09-26 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,282314.3463913649,synthetic-test
2025-09-27 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,283345.7282933756,synthetic-test
2025-09-28 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,284296.5535514026,synthetic-test
2025-09-29 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,285385.83913303487,synthetic-test
2025-09-30 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,286308.38812688354,synthetic-test
2025-10-01 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,287246.4934716244,synthetic-test
2025-10-02 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,288180.8563822696,synthetic-test
2025-10-03 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,289124.2925074341,synthetic-test
2025-10-04 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,290234.2116629889,synthetic-test
2025-10-05 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,291297.0912923499,synthetic-test
2025-10-06 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,292468.0856877511,synthetic-test
2025-10-07 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,293694.8501081411,synthetic-test
2025-10-08 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,294591.77840494784,synthetic-test
2025-10-09 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,295598.82031768054,synthetic-test
2025-10-10 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,296481.2002860162,synthetic-test
2025-10-11 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,297403.4396932414,synthetic-test
2025-10-12 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,298340.4314422158,synthetic-test
2025-10-13 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,299234.715954802,synthetic-test
2025-10-14 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,300129.52722751215,synthetic-test
2025-10-15 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,301115.09878966014,synthetic-test
2025-10-16 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,301993.4269478215,synthetic-test
2025-10-17 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,303077.63964373525,synthetic-test
2025-10-18 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,303985.8642899935,synthetic-test
2025-10-19 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,305266.8211870031,synthetic-test
2025-10-20 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,306221.68274190667,synthetic-test
2025-10-21 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,307228.8845060984,synthetic-test
2025-10-22 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,308099.3503876518,synthetic-test
2025-10-23 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,309269.95956346457,synthetic-test
2025-10-24 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,310381.90963154484,synthetic-test
2025-10-25 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,311411.60121861845,synthetic-test
2025-10-26 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,312276.9209637405,synthetic-test
2025-10-27 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,313297.98765151296,synthetic-test
2025-10-28 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,314185.84454691125,synthetic-test
2025-10-29 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,315332.0800732586,synthetic-test
2025-10-30 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,316412.9995464439,synthetic-test
2025-10-31 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,317422.5434502927,synthetic-test
2025-11-01 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,318178.905883968,synthetic-test
2025-11-02 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,319080.5642861021,synthetic-test
2025-11-03 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,320149.3403992621,synthetic-test
2025-11-04 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,321270.6287684344,synthetic-test
2025-11-05 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,322381.54574958363,synthetic-test
2025-11-06 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,323222.34444935946,synthetic-test
2025-11-07 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,324252.49968004075,synthetic-test
2025-11-08 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,325354.05120168906,synthetic-test
2025-11-09 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,326188.2176451308,synthetic-test
2025-11-10 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,327187.42719359347,synthetic-test
2025-11-11 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,328214.8114334243,synthetic-test
2025-11-12 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,329184.7349749396,synthetic-test
2025-11-13 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,329999.5187893995,synthetic-test
2025-11-14 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,330966.9489783921,synthetic-test
2025-11-15 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,331934.21843536664,synthetic-test
2025-11-16 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,332919.41119491187,synthetic-test
2025-11-17 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,333863.0640523694,synthetic-test
2025-11-18 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,334818.76283704524,synthetic-test
2025-11-19 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,335814.79220881057,synthetic-test
2025-11-20 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,336859.03766930755,synthetic-test
2025-11-21 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,337828.59499302186,synthetic-test
2025-11-22 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,338787.63010018505,synthetic-test
2025-11-23 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,339796.8655040105,synthetic-test
2025-11-24 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,340604.773911421,synthetic-test
2025-11-25 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,341652.47742414364,synthetic-test
2025-11-26 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,342652.42111443134,synthetic-test
2025-11-27 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,343656.3904670911,synthetic-test
2025-11-28 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,344752.46389785054,synthetic-test
2025-11-29 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,345557.1823448457,synthetic-test
2025-11-30 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,346359.7989578598,synthetic-test
2025-12-01 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,347387.17934239213,synthetic-test
2025-12-02 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,348386.4676568793,synthetic-test
2025-12-03 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,349403.48535119847,synthetic-test
2025-12-04 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,350357.2726436812,synthetic-test
2025-12-05 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,351423.7080111052,synthetic-test
2025-12-06 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,352516.9718954043,synthetic-test
2025-12-07 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,353565.37012479943,synthetic-test
2025-12-08 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,354539.28727895895,synthetic-test
2025-12-09 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,355328.5183401975,synthetic-test
2025-12-10 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,356405.4419610012,synthetic-test
2025-12-11 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,357527.61482762295,synthetic-test
2025-12-12 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,358592.07066882134,synthetic-test
2025-12-13 00:00:00+00:00,whale_count,btc-whale-address-count,btc,day,359504.1064260846,synthetic-test
