ts,active_addresses,transaction_count,hash_rate,market_cap
2025-10-15T21:59:59.999000Z,744489.0,284465.0,350.056,890152774892.0
2025-10-15T22:59:59.999000Z,759488.0,297023.0,338.172,892437533973.0
2025-10-15T23:59:59.999000Z,750103.0,299281.0,341.541,893286348288.0
2025-10-16T00:59:59.999000Z,749730.0,292725.0,340.037,890792334717.0
2025-10-16T01:59:59.999000Z,748068.0,293300.0,338.348,890605511973.0
2025-10-16T02:59:59.999000Z,755958.0,290716.0,342.705,893851987004.0
2025-10-16T03:59:59.999000Z,747407.0,292921.0,334.72,892077400539.0
2025-10-16T04:59:59.999000Z,742288.0,293033.0,340.358,890792704417.0
2025-10-16T05:59:59.999000Z,746609.0,292269.0,343.209,895732370623.0
2025-10-16T06:59:59.999000Z,756634.0,292049.0,339.271,892641250973.0
2025-10-16T07:59:59.999000Z,754167.0,293917.0,335.062,896306805998.0
2025-10-16T08:59:59.999000Z,748746.0,293872.0,344.932,894165655147.0
2025-10-16T09:59:59.999000Z,756910.0,302506.0,343.15,894798948494.0
2025-10-16T10:59:59.999000Z,753815.0,293440.0,334.011,893886333055.0
2025-10-16T11:59:59.999000Z,748781.0,296402.0,332.465,889098092565.0
2025-10-16T12:59:59.999000Z,749332.0,292728.0,333.895,892233109481.0
2025-10-16T13:59:59.999000Z,751865.0,292690.0,341.101,894352708043.0
2025-10-16T14:59:59.999000Z,746123.0,288245.0,339.473,895430207028.0
2025-10-16T15:59:59.999000Z,750377.0,288793.0,341.766,891217198011.0
2025-10-16T16:59:59.999000Z,751978.0,290269.0,335.906,894784313685.0
2025-10-16T17:59:59.999000Z,742089.0,295851.0,332.635,892741131964.0
2025-10-16T18:59:59.999000Z,749675.0,299443.0,341.575,895548213761.0
2025-10-16T19:59:59.999000Z,749212.0,288015.0,333.936,895132653686.0
2025-10-16T20:59:59.999000Z,755981.0,292991.0,337.359,896750107116.0
2025-10-16T21:59:59.999000Z,741740.0,289747.0,328.401,897487563565.0
2025-10-16T22:59:59.999000Z,749184.0,294186.0,333.026,896361874758.0
2025-10-16T23:59:59.999000Z,748821.0,299577.0,340.647,897253821196.0
2025-10-17T00:59:59.999000Z,756176.0,293519.0,331.744,894920648284.0
2025-10-17T01:59:59.999000Z,751312.0,295151.0,339.124,901355025807.0
2025-10-17T02:59:59.999000Z,760673.0,301198.0,323.124,893357767457.0
2025-10-17T03:59:59.999000Z,755173.0,297247.0,331.709,894825664080.0
2025-10-17T04:59:59.999000Z,749989.0,292415.0,333.378,897768816525.0
2025-10-17T05:59:59.999000Z,753425.0,296133.0,342.676,897555617863.0
2025-10-17T06:59:59.999000Z,750650.0,292230.0,327.847,897108179807.0
2025-10-17T07:59:59.999000Z,756920.0,297268.0,336.778,897566414686.0
2025-10-17T08:59:59.999000Z,746172.0,297694.0,338.438,892130186228.0
2025-10-17T09:59:59.999000Z,748932.0,290213.0,329.278,899556567155.0
2025-10-17T10:59:59.999000Z,755554.0,296433.0,330.75,896050001653.0
2025-10-17T11:59:59.999000Z,759638.0,295315.0,333.059,899028528842.0
2025-10-17T12:59:59.999000Z,742740.0,298018.0,324.677,892547785872.0
2025-10-17T13:59:59.999000Z,760871.0,299221.0,329.543,897205214795.0
2025-10-17T14:59:59.999000Z,753554.0,297863.0,337.934,895641450769.0
2025-10-17T15:59:59.999000Z,745099.0,294800.0,333.903,897988210542.0
2025-10-17T16:59:59.999000Z,739781.0,299807.0,330.243,897552762034.0
2025-10-17T17:59:59.999000Z,747422.0,292645.0,331.329,897724502218.0
2025-10-17T18:59:59.999000Z,755256.0,290920.0,333.407,894947441981.0
2025-10-17T19:59:59.999000Z,755319.0,283488.0,334.104,897023437747.0
2025-10-17T20:59:59.999000Z,759116.0,296057.0,327.199,896848223092.0
2025-10-17T21:59:59.999000Z,753511.0,293121.0,337.396,898269487725.0
2025-10-17T22:59:59.999000Z,751034.0,298070.0,336.046,899326900044.0
2025-10-17T23:59:59.999000Z,754831.0,288668.0,332.593,897717822985.0
2025-10-18T00:59:59.999000Z,757395.0,294040.0,324.735,894932217065.0
2025-10-18T01:59:59.999000Z,758718.0,298586.0,323.593,897766533926.0
2025-10-18T02:59:59.999000Z,753963.0,292665.0,326.806,902839466360.0
2025-10-18T03:59:59.999000Z,762767.0,298502.0,328.489,900974383869.0
2025-10-18T04:59:59.999000Z,755511.0,294719.0,319.09,891797753916.0
2025-10-18T05:59:59.999000Z,754634.0,296900.0,330.153,897936538508.0
2025-10-18T06:59:59.999000Z,756642.0,299497.0,333.866,899736508573.0
2025-10-18T07:59:59.999000Z,765107.0,301015.0,330.061,897569149833.0
2025-10-18T08:59:59.999000Z,759454.0,297663.0,323.549,897074272231.0
2025-10-18T09:59:59.999000Z,757037.0,294127.0,322.708,897520290613.0
2025-10-18T10:59:59.999000Z,765539.0,295644.0,327.932,899217476643.0
2025-10-18T11:59:59.999000Z,772027.0,300118.0,325.42,895874148923.0
2025-10-18T12:59:59.999000Z,762773.0,293580.0,328.156,900605568876.0
2025-10-18T13:59:59.999000Z,768312.0,297050.0,328.705,898172418738.0
2025-10-18T14:59:59.999000Z,767747.0,296318.0,330.913,896469678733.0
2025-10-18T15:59:59.999000Z,759968.0,297549.0,319.55,900642858554.0
2025-10-18T16:59:59.999000Z,763566.0,294027.0,326.077,895357434758.0
2025-10-18T17:59:59.999000Z,757462.0,290761.0,322.911,897389921111.0
2025-10-18T18:59:59.999000Z,763299.0,300357.0,323.996,897408741338.0
2025-10-18T19:59:59.999000Z,761647.0,302237.0,328.573,902890829984.0
2025-10-18T20:59:59.999000Z,763223.0,291321.0,328.88,897282862744.0
2025-10-18T21:59:59.999000Z,761954.0,300075.0,330.77,894392034628.0
2025-10-18T22:59:59.999000Z,764740.0,303044.0,325.671,897586497336.0
2025-10-18T23:59:59.999000Z,769314.0,301208.0,322.759,899708491579.0
2025-10-19T00:59:59.999000Z,766538.0,297273.0,321.812,900411923245.0
2025-10-19T01:59:59.999000Z,758302.0,295282.0,314.171,903442295900.0
2025-10-19T02:59:59.999000Z,764387.0,299498.0,329.312,901747572273.0
2025-10-19T03:59:59.999000Z,761019.0,300285.0,320.775,899353280369.0
2025-10-19T04:59:59.999000Z,770340.0,299798.0,324.685,897237358925.0
2025-10-19T05:59:59.999000Z,772146.0,298817.0,325.324,902310095242.0
2025-10-19T06:59:59.999000Z,771426.0,295331.0,315.476,898365858865.0
2025-10-19T07:59:59.999000Z,766726.0,301478.0,316.861,897826711392.0
2025-10-19T08:59:59.999000Z,772421.0,301798.0,328.989,898348011734.0
2025-10-19T09:59:59.999000Z,769365.0,300846.0,322.484,896715809186.0
2025-10-19T10:59:59.999000Z,766558.0,300617.0,317.908,898327663954.0
2025-10-19T11:59:59.999000Z,776497.0,307022.0,319.959,898827897408.0
2025-10-19T12:59:59.999000Z,777420.0,297940.0,325.803,900790927999.0
2025-10-19T13:59:59.999000Z,778622.0,305698.0,324.826,898588028969.0
2025-10-19T14:59:59.999000Z,771387.0,297772.0,312.608,896862967501.0
2025-10-19T15:59:59.999000Z,780881.0,305281.0,327.894,896223110894.0
2025-10-19T16:59:59.999000Z,773076.0,305917.0,324.34,899881652187.0
2025-10-19T17:59:59.999000Z,779376.0,299952.0,318.534,899638709569.0
2025-10-19T18:59:59.999000Z,774122.0,307909.0,313.127,898414864719.0
2025-10-19T19:59:59.999000Z,776128.0,303284.0,324.145,898617696057.0
2025-10-19T20:59:59.999000Z,765718.0,298043.0,321.049,900357787700.0
2025-10-19T21:59:59.999000Z,776893.0,300201.0,311.17,902389196697.0
2025-10-19T22:59:59.999000Z,779441.0,306376.0,317.092,898074190372.0
2025-10-19T23:59:59.999000Z,777521.0,305686.0,333.679,899837745074.0
2025-10-20T00:59:59.999000Z,788942.0,297911.0,317.927,901601024110.0
2025-10-20T01:59:59.999000Z,774942.0,301737.0,313.933,898155882209.0
2025-10-20T02:59:59.999000Z,778533.0,303260.0,312.399,899699557199.0
2025-10-20T03:59:59.999000Z,777425.0,300569.0,326.103,899676623593.0
2025-10-20T04:59:59.999000Z,779733.0,312186.0,321.283,897150900030.0
2025-10-20T05:59:59.999000Z,788314.0,303845.0,323.885,900130445737.0
2025-10-20T06:59:59.999000Z,791155.0,302821.0,317.893,899875576729.0
2025-10-20T07:59:59.999000Z,780872.0,307990.0,322.728,900940776321.0
2025-10-20T08:59:59.999000Z,781374.0,301926.0,312.024,897474036215.0
2025-10-20T09:59:59.999000Z,779819.0,307577.0,316.887,899884031852.0
2025-10-20T10:59:59.999000Z,792754.0,297039.0,317.32,902642921400.0
2025-10-20T11:59:59.999000Z,792448.0,302059.0,322.609,904048895118.0
2025-10-20T12:59:59.999000Z,786936.0,308234.0,317.104,902467675899.0
2025-10-20T13:59:59.999000Z,781110.0,310485.0,312.196,897565875732.0
2025-10-20T14:59:59.999000Z,782184.0,301278.0,315.46,900833804732.0
2025-10-20T15:59:59.999000Z,790199.0,300980.0,306.575,898976165869.0
2025-10-20T16:59:59.999000Z,792722.0,306978.0,303.171,900520098686.0
2025-10-20T17:59:59.999000Z,780277.0,302387.0,318.753,898416781217.0
2025-10-20T18:59:59.999000Z,789635.0,303976.0,312.545,896542263355.0
2025-10-20T19:59:59.999000Z,799968.0,308729.0,312.935,899287249708.0
2025-10-20T20:59:59.999000Z,791425.0,303220.0,318.221,901427641730.0
2025-10-20T21:59:59.999000Z,800598.0,297710.0,320.878,900563666090.0
2025-10-20T22:59:59.999000Z,797034.0,300543.0,316.393,900797870537.0
2025-10-20T23:59:59.999000Z,789007.0,305964.0,323.19,900428061616.0
2025-10-21T00:59:59.999000Z,793606.0,298649.0,315.894,900806879926.0
2025-10-21T01:59:59.999000Z,795067.0,305093.0,314.724,901058390309.0
2025-10-21T02:59:59.999000Z,791590.0,300893.0,314.248,899450623526.0
2025-10-21T03:59:59.999000Z,792146.0,313202.0,306.454,900165464867.0
2025-10-21T04:59:59.999000Z,805173.0,315485.0,317.499,903484975628.0
2025-10-21T05:59:59.999000Z,793396.0,302775.0,300.33,900280373867.0
2025-10-21T06:59:59.999000Z,804319.0,308218.0,309.466,900078369567.0
2025-10-21T07:59:59.999000Z,797388.0,303535.0,312.353,900195020247.0
2025-10-21T08:59:59.999000Z,800087.0,306325.0,308.133,899548520819.0
2025-10-21T09:59:59.999000Z,803668.0,314963.0,309.668,899107790608.0
2025-10-21T10:59:59.999000Z,798510.0,306070.0,320.97,900389102428.0
2025-10-21T11:59:59.999000Z,804986.0,306981.0,317.141,898952636108.0
2025-10-21T12:59:59.999000Z,792558.0,304544.0,308.041,899664436216.0
2025-10-21T13:59:59.999000Z,805632.0,313089.0,308.973,898364914814.0
2025-10-21T14:59:59.999000Z,791733.0,295643.0,304.789,900151524752.0
2025-10-21T15:59:59.999000Z,803583.0,307116.0,314.553,901092526905.0
2025-10-21T16:59:59.999000Z,809629.0,308897.0,309.635,899488022337.0
2025-10-21T17:59:59.999000Z,809110.0,306630.0,300.909,895881889617.0
2025-10-21T18:59:59.999000Z,800145.0,312923.0,311.104,901065263649.0
2025-10-21T19:59:59.999000Z,801427.0,314472.0,312.656,900109842215.0
2025-10-21T20:59:59.999000Z,804468.0,304211.0,315.139,897867045772.0
2025-10-21T21:59:59.999000Z,809478.0,318430.0,309.821,901383163770.0
2025-10-21T22:59:59.999000Z,799022.0,304560.0,308.19,897021968277.0
2025-10-21T23:59:59.999000Z,809748.0,315606.0,319.852,901890910412.0
2025-10-22T00:59:59.999000Z,812002.0,311250.0,309.823,899665719899.0
2025-10-22T01:59:59.999000Z,809659.0,308835.0,313.258,895222162762.0
2025-10-22T02:59:59.999000Z,814328.0,309413.0,306.835,900095074058.0
2025-10-22T03:59:59.999000Z,813445.0,311117.0,312.856,898903634711.0
2025-10-22T04:59:59.999000Z,810241.0,312286.0,302.004,898579008432.0
2025-10-22T05:59:59.999000Z,803890.0,307974.0,306.85,898193026496.0
2025-10-22T06:59:59.999000Z,814857.0,310921.0,302.998,899388901324.0
2025-10-22T07:59:59.999000Z,810041.0,308978.0,305.895,898646894775.0
2025-10-22T08:59:59.999000Z,812528.0,307404.0,315.055,895876915710.0
2025-10-22T09:59:59.999000Z,818427.0,309200.0,305.625,902106541353.0
2025-10-22T10:59:59.999000Z,823727.0,308074.0,312.164,899044885490.0
2025-10-22T11:59:59.999000Z,817056.0,311199.0,316.047,898040012363.0
2025-10-22T12:59:59.999000Z,820620.0,314815.0,308.212,897216403540.0
2025-10-22T13:59:59.999000Z,811228.0,313775.0,313.21,900983171033.0
2025-10-22T14:59:59.999000Z,820275.0,321397.0,310.789,896812387019.0
2025-10-22T15:59:59.999000Z,819342.0,304865.0,308.61,899643858283.0
2025-10-22T16:59:59.999000Z,826378.0,315792.0,311.676,898174307677.0
2025-10-22T17:59:59.999000Z,818117.0,314149.0,317.022,898255578273.0
2025-10-22T18:59:59.999000Z,820195.0,317595.0,304.536,897063201005.0
2025-10-22T19:59:59.999000Z,827278.0,317408.0,302.828,897992674901.0
2025-10-22T20:59:59.999000Z,822101.0,314091.0,302.438,899213024157.0
2025-10-22T21:59:59.999000Z,817590.0,315652.0,312.404,899627202043.0
2025-10-22T22:59:59.999000Z,836461.0,312196.0,312.986,897545664169.0
2025-10-22T23:59:59.999000Z,818875.0,317838.0,304.563,898894345923.0
2025-10-23T00:59:59.999000Z,824506.0,308079.0,296.478,900811583994.0
2025-10-23T01:59:59.999000Z,827120.0,318913.0,303.697,895666973994.0
2025-10-23T02:59:59.999000Z,827277.0,315925.0,309.724,898936345493.0
2025-10-23T03:59:59.999000Z,825539.0,314281.0,306.567,897003065036.0
2025-10-23T04:59:59.999000Z,826108.0,315512.0,307.719,896754112040.0
2025-10-23T05:59:59.999000Z,826397.0,316018.0,304.12,899335449672.0
2025-10-23T06:59:59.999000Z,822527.0,322057.0,311.729,897675969624.0
2025-10-23T07:59:59.999000Z,839388.0,330015.0,308.297,896285012744.0
2025-10-23T08:59:59.999000Z,828063.0,322174.0,309.438,901318433218.0
2025-10-23T09:59:59.999000Z,832668.0,315247.0,307.228,900460396000.0
2025-10-23T10:59:59.999000Z,828526.0,320241.0,308.983,894705058414.0
2025-10-23T11:59:59.999000Z,828937.0,320629.0,308.584,895569371576.0
2025-10-23T12:59:59.999000Z,828939.0,314449.0,301.582,899652804577.0
2025-10-23T13:59:59.999000Z,823968.0,313321.0,308.022,897842911435.0
2025-10-23T14:59:59.999000Z,831409.0,318325.0,310.05,901359684102.0
2025-10-23T15:59:59.999000Z,830667.0,322023.0,311.805,899536191367.0
2025-10-23T16:59:59.999000Z,839045.0,312560.0,308.049,898846542432.0
2025-10-23T17:59:59.999000Z,827683.0,316338.0,301.084,896147088904.0
2025-10-23T18:59:59.999000Z,831254.0,321727.0,301.796,899116008919.0
2025-10-23T19:59:59.999000Z,830115.0,319818.0,303.622,895523026663.0
2025-10-23T20:59:59.999000Z,842282.0,325531.0,306.692,900625583163.0
2025-10-23T21:59:59.999000Z,831179.0,314435.0,305.081,898799025177.0
2025-10-23T22:59:59.999000Z,838788.0,329704.0,300.024,896243856240.0
2025-10-23T23:59:59.999000Z,841271.0,314358.0,299.946,899440758265.0
2025-10-24T00:59:59.999000Z,836128.0,312608.0,295.056,902251456968.0
2025-10-24T01:59:59.999000Z,830407.0,320704.0,289.907,897269295701.0
2025-10-24T02:59:59.999000Z,830896.0,316616.0,304.803,898740599096.0
2025-10-24T03:59:59.999000Z,842436.0,321213.0,317.023,896710478195.0
2025-10-24T04:59:59.999000Z,832247.0,321288.0,314.367,897678327899.0
2025-10-24T05:59:59.999000Z,840917.0,321014.0,300.455,894425764712.0
2025-10-24T06:59:59.999000Z,839930.0,318641.0,306.061,897370910154.0
2025-10-24T07:59:59.999000Z,841638.0,323956.0,297.955,897389985431.0
2025-10-24T08:59:59.999000Z,842497.0,321169.0,298.686,900830815431.0
2025-10-24T09:59:59.999000Z,835852.0,327067.0,299.23,893571931565.0
2025-10-24T10:59:59.999000Z,836017.0,322144.0,304.063,896528418900.0
2025-10-24T11:59:59.999000Z,844836.0,319220.0,304.252,899593799719.0
2025-10-24T12:59:59.999000Z,838475.0,316541.0,306.404,896460534535.0
2025-10-24T13:59:59.999000Z,828225.0,322816.0,308.435,896527040837.0
2025-10-24T14:59:59.999000Z,845566.0,318640.0,303.414,895127987734.0
2025-10-24T15:59:59.999000Z,837480.0,318530.0,305.261,894853213795.0
2025-10-24T16:59:59.999000Z,845330.0,326251.0,299.595,892989774091.0
2025-10-24T17:59:59.999000Z,850283.0,317242.0,298.327,895305247909.0
2025-10-24T18:59:59.999000Z,843721.0,330213.0,297.542,894506306224.0
2025-10-24T19:59:59.999000Z,848927.0,325414.0,308.272,896641574533.0
2025-10-24T20:59:59.999000Z,845021.0,324810.0,303.327,894749785058.0
2025-10-24T21:59:59.999000Z,852485.0,321057.0,295.654,895284709640.0
2025-10-24T22:59:59.999000Z,839526.0,328463.0,304.689,895257398018.0
2025-10-24T23:59:59.999000Z,845077.0,325604.0,298.757,895982544196.0
2025-10-25T00:59:59.999000Z,848758.0,323080.0,313.302,894938045895.0
2025-10-25T01:59:59.999000Z,844706.0,326832.0,302.106,893786885712.0
2025-10-25T02:59:59.999000Z,851678.0,319510.0,308.41,895996511462.0
2025-10-25T03:59:59.999000Z,844008.0,319908.0,310.452,897873620462.0
2025-10-25T04:59:59.999000Z,856759.0,322175.0,300.238,895908418244.0
2025-10-25T05:59:59.999000Z,857259.0,328261.0,305.401,894343834773.0
2025-10-25T06:59:59.999000Z,848286.0,327056.0,307.798,895228332234.0
2025-10-25T07:59:59.999000Z,849859.0,331471.0,305.62,891283670134.0
2025-10-25T08:59:59.999000Z,853267.0,323800.0,306.861,895015603698.0
2025-10-25T09:59:59.999000Z,841577.0,329983.0,298.423,894402338541.0
2025-10-25T10:59:59.999000Z,841150.0,327433.0,307.859,893243930891.0
2025-10-25T11:59:59.999000Z,854180.0,324320.0,302.677,893513627176.0
2025-10-25T12:59:59.999000Z,849449.0,329836.0,306.876,894103496814.0
2025-10-25T13:59:59.999000Z,847119.0,328233.0,309.751,896814195698.0
2025-10-25T14:59:59.999000Z,848472.0,326182.0,308.52,896917886449.0
2025-10-25T15:59:59.999000Z,836643.0,329068.0,306.946,892781176662.0
2025-10-25T16:59:59.999000Z,847770.0,328582.0,308.441,893504110287.0
2025-10-25T17:59:59.999000Z,845098.0,328685.0,308.703,893457101638.0
2025-10-25T18:59:59.999000Z,853586.0,327848.0,312.771,895962569380.0
2025-10-25T19:59:59.999000Z,854095.0,324477.0,305.157,894534870351.0
2025-10-25T20:59:59.999000Z,852120.0,330194.0,306.183,894328999805.0
2025-10-25T21:59:59.999000Z,851322.0,326881.0,310.061,895114693931.0
2025-10-25T22:59:59.999000Z,841957.0,326206.0,302.988,892747278169.0
2025-10-25T23:59:59.999000Z,852489.0,329520.0,298.805,896565003957.0
2025-10-26T00:59:59.999000Z,852766.0,333614.0,307.991,893730058753.0
2025-10-26T01:59:59.999000Z,855921.0,331614.0,304.54,891917233785.0
2025-10-26T02:59:59.999000Z,860353.0,328940.0,299.579,893064484077.0
2025-10-26T03:59:59.999000Z,841357.0,328971.0,308.168,895881524319.0
2025-10-26T04:59:59.999000Z,847928.0,333991.0,312.872,892460485681.0
2025-10-26T05:59:59.999000Z,846202.0,322051.0,297.62,895102188982.0
2025-10-26T06:59:59.999000Z,850809.0,335017.0,310.934,891843888363.0
2025-10-26T07:59:59.999000Z,850039.0,324520.0,293.194,891453964256.0
2025-10-26T08:59:59.999000Z,848819.0,326543.0,303.935,894194405323.0
2025-10-26T09:59:59.999000Z,855137.0,330334.0,315.199,891016393414.0
2025-10-26T10:59:59.999000Z,844492.0,341258.0,304.417,894297758296.0
2025-10-26T11:59:59.999000Z,844786.0,339472.0,306.571,893243482341.0
2025-10-26T12:59:59.999000Z,844855.0,335773.0,310.001,890679810381.0
2025-10-26T13:59:59.999000Z,848150.0,334556.0,297.671,892170098118.0
2025-10-26T14:59:59.999000Z,843776.0,325863.0,306.683,891100639932.0
2025-10-26T15:59:59.999000Z,849635.0,334120.0,306.714,892780568204.0
2025-10-26T16:59:59.999000Z,849002.0,331477.0,315.777,895741861958.0
2025-10-26T17:59:59.999000Z,845839.0,330586.0,300.361,891107732587.0
2025-10-26T18:59:59.999000Z,854075.0,334650.0,304.709,892798798773.0
2025-10-26T19:59:59.999000Z,849335.0,332324.0,302.052,891661462222.0
2025-10-26T20:59:59.999000Z,854864.0,337862.0,301.602,891541263530.0
2025-10-26T21:59:59.999000Z,848485.0,326816.0,312.492,891042539740.0
2025-10-26T22:59:59.999000Z,849241.0,335034.0,307.072,889537153837.0
2025-10-26T23:59:59.999000Z,846441.0,331390.0,304.246,891800546498.0
2025-10-27T00:59:59.999000Z,849105.0,333440.0,304.521,890430302335.0
2025-10-27T01:59:59.999000Z,852578.0,336468.0,304.383,889074948530.0
2025-10-27T02:59:59.999000Z,846829.0,330950.0,304.92,892788903983.0
2025-10-27T03:59:59.999000Z,851338.0,336244.0,301.059,890833833650.0
2025-10-27T04:59:59.999000Z,844535.0,334905.0,306.182,890054123923.0
2025-10-27T05:59:59.999000Z,852239.0,333278.0,305.775,893064195302.0
2025-10-27T06:59:59.999000Z,845381.0,334203.0,303.88,886584934366.0
2025-10-27T07:59:59.999000Z,852367.0,335631.0,308.543,892675011881.0
2025-10-27T08:59:59.999000Z,848234.0,333341.0,309.068,888240527039.0
2025-10-27T09:59:59.999000Z,855346.0,336602.0,305.188,890294762878.0
2025-10-27T10:59:59.999000Z,841776.0,335621.0,307.356,888565629732.0
2025-10-27T11:59:59.999000Z,839962.0,334447.0,318.976,887765081579.0
2025-10-27T12:59:59.999000Z,844051.0,343410.0,318.893,892107452518.0
2025-10-27T13:59:59.999000Z,839990.0,338868.0,303.13,893059980219.0
2025-10-27T14:59:59.999000Z,839772.0,335831.0,303.939,888772237649.0
2025-10-27T15:59:59.999000Z,849559.0,338099.0,303.328,889752056919.0
2025-10-27T16:59:59.999000Z,846188.0,333561.0,314.025,889060787745.0
2025-10-27T17:59:59.999000Z,843561.0,336072.0,306.863,892272798284.0
2025-10-27T18:59:59.999000Z,843767.0,336689.0,310.173,884449747212.0
2025-10-27T19:59:59.999000Z,842451.0,333131.0,319.079,889293845120.0
2025-10-27T20:59:59.999000Z,853416.0,339815.0,309.164,886948184891.0
2025-10-27T21:59:59.999000Z,841207.0,336389.0,312.87,883552640439.0
2025-10-27T22:59:59.999000Z,837986.0,337134.0,312.066,887404933473.0
2025-10-27T23:59:59.999000Z,848282.0,336424.0,306.65,891682813215.0
2025-10-28T00:59:59.999000Z,842920.0,350677.0,315.015,886534638566.0
2025-10-28T01:59:59.999000Z,853883.0,336331.0,305.601,889287591203.0
2025-10-28T02:59:59.999000Z,840742.0,330846.0,316.681,889962032353.0
2025-10-28T03:59:59.999000Z,847278.0,332858.0,307.177,887397229254.0
2025-10-28T04:59:59.999000Z,848128.0,342431.0,307.86,887520778750.0
2025-10-28T05:59:59.999000Z,839772.0,344875.0,304.944,883703828740.0
2025-10-28T06:59:59.999000Z,838319.0,336935.0,305.903,885559968898.0
2025-10-28T07:59:59.999000Z,845388.0,344910.0,308.531,888661501635.0
2025-10-28T08:59:59.999000Z,844196.0,342891.0,298.65,886823354703.0
2025-10-28T09:59:59.999000Z,833903.0,339296.0,309.783,887290512559.0
2025-10-28T10:59:59.999000Z,834941.0,339139.0,308.555,886675303743.0
2025-10-28T11:59:59.999000Z,827521.0,341031.0,315.191,890645483828.0
2025-10-28T12:59:59.999000Z,842794.0,343941.0,313.504,885252254804.0
2025-10-28T13:59:59.999000Z,838115.0,342144.0,308.001,889175266981.0
2025-10-28T14:59:59.999000Z,838214.0,337969.0,309.397,886081942417.0
2025-10-28T15:59:59.999000Z,830161.0,340099.0,310.67,889053162405.0
2025-10-28T16:59:59.999000Z,832716.0,348840.0,319.427,883063978937.0
2025-10-28T17:59:59.999000Z,835398.0,342036.0,308.042,885731755148.0
2025-10-28T18:59:59.999000Z,834001.0,344624.0,308.712,884422940535.0
2025-10-28T19:59:59.999000Z,837520.0,343420.0,306.827,885336472702.0
2025-10-28T20:59:59.999000Z,839411.0,342466.0,305.221,887348847859.0
2025-10-28T21:59:59.999000Z,847399.0,341918.0,314.328,885507638054.0
2025-10-28T22:59:59.999000Z,835501.0,345182.0,313.972,887036066781.0
2025-10-28T23:59:59.999000Z,840723.0,344574.0,319.536,883099503674.0
2025-10-29T00:59:59.999000Z,830535.0,342861.0,318.496,882638286173.0
2025-10-29T01:59:59.999000Z,825843.0,339135.0,325.443,884159542105.0
2025-10-29T02:59:59.999000Z,831984.0,343555.0,313.258,883892775007.0
2025-10-29T03:59:59.999000Z,825279.0,341845.0,312.496,883440481465.0
2025-10-29T04:59:59.999000Z,832857.0,340980.0,307.471,881736433935.0
2025-10-29T05:59:59.999000Z,828392.0,353025.0,317.629,885891877020.0
2025-10-29T06:59:59.999000Z,822029.0,336250.0,314.915,882609158097.0
2025-10-29T07:59:59.999000Z,839980.0,346335.0,317.756,886026632551.0
2025-10-29T08:59:59.999000Z,828107.0,339143.0,308.983,883038994954.0
2025-10-29T09:59:59.999000Z,822097.0,343210.0,316.617,884148789079.0
2025-10-29T10:59:59.999000Z,834261.0,353048.0,316.067,883805167556.0
2025-10-29T11:59:59.999000Z,825607.0,339012.0,315.919,880878412890.0
2025-10-29T12:59:59.999000Z,834176.0,340052.0,311.992,883097982366.0
2025-10-29T13:59:59.999000Z,824529.0,342962.0,321.542,886056259630.0
2025-10-29T14:59:59.999000Z,824957.0,339726.0,326.034,882538241555.0
2025-10-29T15:59:59.999000Z,828846.0,346732.0,310.42,883672402961.0
2025-10-29T16:59:59.999000Z,829545.0,341137.0,319.764,883090637775.0
2025-10-29T17:59:59.999000Z,829873.0,345969.0,301.964,882151853236.0
2025-10-29T18:59:59.999000Z,825030.0,338112.0,319.89,881743789486.0
2025-10-29T19:59:59.999000Z,827566.0,336275.0,307.391,882297962676.0
2025-10-29T20:59:59.999000Z,828090.0,342659.0,314.313,882561820623.0
2025-10-29T21:59:59.999000Z,824800.0,337371.0,310.57,878162278954.0
2025-10-29T22:59:59.999000Z,822516.0,349787.0,316.255,881191995060.0
2025-10-29T23:59:59.999000Z,815430.0,337662.0,321.728,880159449532.0
2025-10-30T00:59:59.999000Z,825076.0,339696.0,308.448,879574204547.0
2025-10-30T01:59:59.999000Z,821711.0,345565.0,316.14,882778280004.0
2025-10-30T02:59:59.999000Z,818849.0,341627.0,315.575,878548594984.0
2025-10-30T03:59:59.999000Z,826719.0,337959.0,326.252,877053331981.0
2025-10-30T04:59:59.999000Z,812601.0,352250.0,320.713,881261734731.0
2025-10-30T05:59:59.999000Z,827367.0,340140.0,312.876,876656399489.0
2025-10-30T06:59:59.999000Z,818439.0,343417.0,316.615,875467641902.0
2025-10-30T07:59:59.999000Z,819538.0,343418.0,326.962,880965863431.0
2025-10-30T08:59:59.999000Z,815372.0,347147.0,322.966,879292034897.0
2025-10-30T09:59:59.999000Z,808406.0,346205.0,315.016,879744757569.0
2025-10-30T10:59:59.999000Z,815435.0,341096.0,318.486,877738659890.0
2025-10-30T11:59:59.999000Z,817196.0,343145.0,318.861,875678371550.0
2025-10-30T12:59:59.999000Z,818290.0,343585.0,317.564,875898753462.0
2025-10-30T13:59:59.999000Z,813302.0,347530.0,311.921,877548572730.0
2025-10-30T14:59:59.999000Z,802711.0,339902.0,317.303,875370249288.0
2025-10-30T15:59:59.999000Z,805345.0,352686.0,327.858,878350750410.0
2025-10-30T16:59:59.999000Z,822690.0,341613.0,319.228,876632806718.0
2025-10-30T17:59:59.999000Z,806343.0,344650.0,320.84,877748364395.0
2025-10-30T18:59:59.999000Z,818314.0,340078.0,322.283,877508653280.0
