ts,open,high,low,close,volume
2025-10-14T12:59:59.999000Z,42758.86,42773.2,42731.78,42754.34,1458.96
2025-10-14T13:59:59.999000Z,42796.75,42802.13,42747.51,42781.52,1467.86
2025-10-14T14:59:59.999000Z,42691.54,42734.44,42660.5,42716.41,1521.88
2025-10-14T15:59:59.999000Z,42711.22,42737.57,42696.66,42711.34,1394.82
2025-10-14T16:59:59.999000Z,42666.01,42695.05,42634.41,42661.9,1565.82
2025-10-14T17:59:59.999000Z,42633.93,42661.57,42624.83,42638.44,1717.81
2025-10-14T18:59:59.999000Z,42668.22,42726.41,42642.69,42696.01,1302.96
2025-10-14T19:59:59.999000Z,42713.58,42735.66,42693.84,42718.46,1330.78
2025-10-14T20:59:59.999000Z,42682.39,42717.77,42676.89,42687.3,1427.53
2025-10-14T21:59:59.999000Z,42641.18,42663.6,42627.95,42643.4,1434.48
2025-10-14T22:59:59.999000Z,42632.76,42652.9,42599.1,42641.21,1799.77
2025-10-14T23:59:59.999000Z,42582.26,42622.23,42567.78,42588.9,1650.26
2025-10-15T00:59:59.999000Z,42557.67,42571.51,42547.23,42558.27,1641.65
2025-10-15T01:59:59.999000Z,42573.46,42579.24,42556.19,42566.82,1460.35
2025-10-15T02:59:59.999000Z,42604.4,42621.25,42585.03,42608.97,1457.05
2025-10-15T03:59:59.999000Z,42622.98,42645.13,42592.7,42629.13,1282.24
2025-10-15T04:59:59.999000Z,42534.54,42550.08,42505.42,42533.16,1617.26
2025-10-15T05:59:59.999000Z,42512.07,42561.63,42493.97,42540.89,1573.66
2025-10-15T06:59:59.999000Z,42546.36,42577.86,42527.95,42539.21,1692.9
2025-10-15T07:59:59.999000Z,42551.08,42564.86,42544.7,42551.09,1468.38
2025-10-15T08:59:59.999000Z,42611.55,42632.17,42592.07,42610.95,1478.73
2025-10-15T09:59:59.999000Z,42537.94,42553.15,42494.09,42523.53,1525.51
2025-10-15T10:59:59.999000Z,42465.6,42524.55,42438.71,42494.89,1633.78
2025-10-15T11:59:59.999000Z,42483.83,42523.17,42466.58,42513.44,1279.47
2025-10-15T12:59:59.999000Z,42449.1,42457.21,42422.15,42445.0,1610.41
2025-10-15T13:59:59.999000Z,42498.66,42518.85,42480.57,42498.76,1496.93
2025-10-15T14:59:59.999000Z,42510.7,42535.85,42485.77,42508.14,1341.2
2025-10-15T15:59:59.999000Z,42529.64,42565.44,42509.12,42536.57,1187.31
2025-10-15T16:59:59.999000Z,42518.2,42540.88,42482.8,42508.23,1479.53
2025-10-15T17:59:59.999000Z,42549.2,42577.41,42514.97,42535.21,1717.16
2025-10-15T18:59:59.999000Z,42579.56,42596.35,42539.09,42572.31,1751.2
2025-10-15T19:59:59.999000Z,42572.01,42581.91,42554.17,42575.92,1553.31
2025-10-15T20:59:59.999000Z,42547.93,42588.03,42542.45,42579.54,1794.3
2025-10-15T21:59:59.999000Z,42596.09,42602.26,42572.46,42584.55,1493.56
2025-10-15T22:59:59.999000Z,42562.5,42577.37,42524.16,42544.17,1643.0
2025-10-15T23:59:59.999000Z,42542.05,42561.92,42511.17,42532.39,1432.32
2025-10-16T00:59:59.999000Z,42507.17,42536.05,42485.6,42520.36,1422.81
2025-10-16T01:59:59.999000Z,42539.85,42561.67,42503.31,42529.75,1398.37
2025-10-16T02:59:59.999000Z,42576.67,42596.09,42550.53,42563.77,1190.92
2025-10-16T03:59:59.999000Z,42538.81,42564.15,42490.48,42515.43,1693.06
2025-10-16T04:59:59.999000Z,42491.28,42529.43,42465.16,42504.42,1403.76
2025-10-16T05:59:59.999000Z,42554.27,42572.2,42536.93,42557.66,1379.78
2025-10-16T06:59:59.999000Z,42533.11,42548.49,42504.83,42521.9,1323.0
2025-10-16T07:59:59.999000Z,42483.85,42506.4,42472.62,42482.99,1469.35
2025-10-16T08:59:59.999000Z,42468.31,42507.96,42450.89,42485.07,1764.52
2025-10-16T09:59:59.999000Z,42519.06,42533.5,42484.23,42512.84,1814.07
2025-10-16T10:59:59.999000Z,42515.99,42530.9,42475.04,42507.31,1250.87
2025-10-16T11:59:59.999000Z,42555.82,42581.65,42531.7,42554.51,1446.83
2025-10-16T12:59:59.999000Z,42586.13,42610.56,42568.86,42582.84,1344.85
2025-10-16T13:59:59.999000Z,42606.73,42619.66,42581.26,42610.61,1648.25
2025-10-16T14:59:59.999000Z,42649.08,42667.31,42599.7,42626.91,1542.99
2025-10-16T15:59:59.999000Z,42700.68,42745.97,42685.71,42714.19,1404.51
2025-10-16T16:59:59.999000Z,42691.39,42706.29,42661.59,42700.2,1510.89
2025-10-16T17:59:59.999000Z,42614.5,42645.15,42607.12,42614.33,1428.39
2025-10-16T18:59:59.999000Z,42686.02,42695.91,42667.51,42672.83,1742.14
2025-10-16T19:59:59.999000Z,42626.46,42669.13,42617.77,42648.92,1582.04
2025-10-16T20:59:59.999000Z,42628.04,42665.42,42618.36,42647.69,1600.47
2025-10-16T21:59:59.999000Z,42664.04,42699.91,42632.67,42694.6,1099.96
2025-10-16T22:59:59.999000Z,42625.61,42658.07,42607.37,42625.12,1489.98
2025-10-16T23:59:59.999000Z,42552.97,42588.39,42539.72,42569.74,1812.48
2025-10-17T00:59:59.999000Z,42494.69,42534.09,42476.82,42500.46,1698.92
2025-10-17T01:59:59.999000Z,42473.48,42487.08,42446.72,42463.56,1222.94
2025-10-17T02:59:59.999000Z,42466.48,42507.09,42452.44,42476.1,1452.99
2025-10-17T03:59:59.999000Z,42495.6,42528.27,42482.99,42492.13,1319.77
2025-10-17T04:59:59.999000Z,42493.85,42520.05,42469.17,42498.34,1756.67
2025-10-17T05:59:59.999000Z,42447.18,42458.26,42428.0,42437.1,1536.64
2025-10-17T06:59:59.999000Z,42347.2,42372.76,42311.81,42340.08,1384.83
2025-10-17T07:59:59.999000Z,42327.37,42359.22,42316.32,42337.75,1505.12
2025-10-17T08:59:59.999000Z,42311.97,42347.83,42285.03,42314.5,1108.9
2025-10-17T09:59:59.999000Z,42344.27,42362.45,42299.45,42328.62,1337.26
2025-10-17T10:59:59.999000Z,42358.47,42371.52,42343.81,42352.57,1505.47
2025-10-17T11:59:59.999000Z,42333.15,42363.25,42325.54,42354.1,1626.85
2025-10-17T12:59:59.999000Z,42390.48,42416.44,42347.16,42380.65,1208.8
2025-10-17T13:59:59.999000Z,42369.83,42420.32,42350.94,42386.1,1442.83
2025-10-17T14:59:59.999000Z,42424.91,42430.76,42379.82,42403.72,1651.45
2025-10-17T15:59:59.999000Z,42387.47,42414.68,42366.41,42372.11,1282.28
2025-10-17T16:59:59.999000Z,42365.99,42398.8,42348.28,42361.65,1534.38
2025-10-17T17:59:59.999000Z,42368.75,42376.0,42346.23,42366.39,1509.9
2025-10-17T18:59:59.999000Z,42393.11,42404.55,42361.53,42396.25,1757.16
2025-10-17T19:59:59.999000Z,42387.87,42413.63,42364.55,42377.69,1465.48
2025-10-17T20:59:59.999000Z,42390.33,42420.33,42362.08,42395.89,1474.26
2025-10-17T21:59:59.999000Z,42386.32,42393.38,42357.92,42382.78,1628.24
2025-10-17T22:59:59.999000Z,42388.85,42418.88,42367.31,42375.77,1301.05
2025-10-17T23:59:59.999000Z,42398.39,42427.52,42384.59,42406.82,1466.87
2025-10-18T00:59:59.999000Z,42315.89,42357.35,42303.75,42325.13,1431.64
2025-10-18T01:59:59.999000Z,42253.57,42302.83,42235.29,42271.49,1479.16
2025-10-18T02:59:59.999000Z,42194.62,42239.97,42170.56,42210.59,1627.26
2025-10-18T03:59:59.999000Z,42088.39,42136.3,42070.39,42115.82,1583.12
2025-10-18T04:59:59.999000Z,42098.39,42110.94,42075.11,42087.44,1387.7
2025-10-18T05:59:59.999000Z,42143.5,42163.68,42090.49,42116.36,1520.5
2025-10-18T06:59:59.999000Z,42125.48,42133.5,42081.56,42104.1,1723.57
2025-10-18T07:59:59.999000Z,42086.93,42136.09,42066.35,42111.32,1375.3
2025-10-18T08:59:59.999000Z,42165.27,42174.29,42132.77,42154.4,1521.78
2025-10-18T09:59:59.999000Z,42228.54,42248.87,42195.55,42207.21,1471.03
2025-10-18T10:59:59.999000Z,42197.48,42210.96,42172.07,42204.33,1490.55
2025-10-18T11:59:59.999000Z,42260.08,42274.07,42241.94,42258.56,1255.4
2025-10-18T12:59:59.999000Z,42232.41,42274.49,42216.51,42262.53,1711.61
2025-10-18T13:59:59.999000Z,42233.51,42257.11,42220.02,42229.51,1383.85
2025-10-18T14:59:59.999000Z,42190.46,42235.01,42167.55,42206.41,1653.91
2025-10-18T15:59:59.999000Z,42151.05,42157.77,42124.98,42148.06,1406.79
2025-10-18T16:59:59.999000Z,42090.19,42144.11,42074.98,42113.6,1406.17
2025-10-18T17:59:59.999000Z,42108.7,42139.52,42069.76,42100.55,1681.97
2025-10-18T18:59:59.999000Z,42149.53,42164.8,42103.8,42134.16,1649.08
2025-10-18T19:59:59.999000Z,42192.91,42229.43,42184.64,42204.66,1531.3
2025-10-18T20:59:59.999000Z,42134.19,42168.32,42108.34,42151.24,1614.17
2025-10-18T21:59:59.999000Z,42136.68,42178.65,42119.87,42169.02,1456.72
2025-10-18T22:59:59.999000Z,42125.67,42150.52,42090.68,42129.66,1498.74
2025-10-18T23:59:59.999000Z,42142.39,42158.7,42130.64,42151.11,1400.76
2025-10-19T00:59:59.999000Z,42125.27,42179.89,42111.85,42148.53,1635.61
2025-10-19T01:59:59.999000Z,42084.95,42117.68,42059.89,42078.15,1395.99
2025-10-19T02:59:59.999000Z,42111.59,42147.99,42098.53,42118.34,1722.77
2025-10-19T03:59:59.999000Z,42081.25,42119.27,42055.49,42097.39,1452.62
2025-10-19T04:59:59.999000Z,42071.16,42101.21,42051.73,42079.48,1503.08
2025-10-19T05:59:59.999000Z,42056.4,42090.94,42028.7,42040.33,1613.81
2025-10-19T06:59:59.999000Z,42027.03,42039.47,41997.8,42017.99,1503.58
2025-10-19T07:59:59.999000Z,42037.17,42046.4,42005.51,42039.13,1455.31
2025-10-19T08:59:59.999000Z,42045.05,42066.91,42006.99,42035.77,1495.5
2025-10-19T09:59:59.999000Z,42035.9,42068.17,42015.93,42053.31,1634.07
2025-10-19T10:59:59.999000Z,42072.86,42087.53,42058.72,42072.37,1400.57
2025-10-19T11:59:59.999000Z,42132.18,42137.39,42119.57,42129.97,1481.06
2025-10-19T12:59:59.999000Z,42114.16,42144.09,42082.81,42121.21,1501.54
2025-10-19T13:59:59.999000Z,42073.79,42086.71,42040.96,42067.26,1629.69
2025-10-19T14:59:59.999000Z,42103.55,42125.89,42081.39,42115.26,1485.02
2025-10-19T15:59:59.999000Z,42115.13,42121.34,42076.1,42107.48,1771.24
2025-10-19T16:59:59.999000Z,42166.0,42181.93,42149.07,42157.72,1476.52
2025-10-19T17:59:59.999000Z,42135.12,42210.25,42109.65,42178.88,1464.35
2025-10-19T18:59:59.999000Z,42197.48,42212.58,42168.13,42179.63,1474.35
2025-10-19T19:59:59.999000Z,42154.02,42225.11,42145.4,42199.73,1302.5
2025-10-19T20:59:59.999000Z,42274.85,42311.79,42255.88,42284.09,1344.49
2025-10-19T21:59:59.999000Z,42389.03,42403.87,42357.03,42373.65,1420.4
2025-10-19T22:59:59.999000Z,42378.3,42412.71,42345.06,42383.06,1670.37
2025-10-19T23:59:59.999000Z,42374.25,42422.0,42359.54,42396.25,1495.03
2025-10-20T00:59:59.999000Z,42429.82,42468.01,42400.38,42446.23,1427.3
2025-10-20T01:59:59.999000Z,42434.88,42439.91,42392.02,42419.48,1683.98
2025-10-20T02:59:59.999000Z,42411.2,42446.07,42386.16,42440.02,1732.68
2025-10-20T03:59:59.999000Z,42463.28,42498.0,42413.73,42446.34,1688.31
2025-10-20T04:59:59.999000Z,42465.56,42494.86,42448.33,42466.39,1372.04
2025-10-20T05:59:59.999000Z,42422.79,42473.8,42406.1,42440.68,1425.71
2025-10-20T06:59:59.999000Z,42376.1,42416.91,42366.27,42384.84,1772.06
2025-10-20T07:59:59.999000Z,42294.53,42315.41,42281.26,42309.79,1536.17
2025-10-20T08:59:59.999000Z,42286.08,42314.83,42241.69,42273.09,1459.86
2025-10-20T09:59:59.999000Z,42273.83,42292.36,42243.61,42262.84,1607.75
2025-10-20T10:59:59.999000Z,42233.54,42288.01,42218.3,42259.32,1651.09
2025-10-20T11:59:59.999000Z,42339.08,42350.33,42327.59,42345.13,1414.28
2025-10-20T12:59:59.999000Z,42384.84,42411.44,42365.29,42397.79,1532.92
2025-10-20T13:59:59.999000Z,42387.22,42414.76,42341.32,42367.82,1638.98
2025-10-20T14:59:59.999000Z,42370.09,42419.13,42356.48,42390.34,1325.96
2025-10-20T15:59:59.999000Z,42406.81,42430.4,42355.02,42382.75,1501.85
2025-10-20T16:59:59.999000Z,42379.65,42394.19,42355.76,42380.15,1332.84
2025-10-20T17:59:59.999000Z,42378.99,42410.73,42350.37,42396.42,1352.46
2025-10-20T18:59:59.999000Z,42419.96,42464.12,42407.43,42430.12,1415.53
2025-10-20T19:59:59.999000Z,42413.52,42443.72,42389.59,42425.55,1571.57
2025-10-20T20:59:59.999000Z,42458.04,42495.58,42448.43,42477.16,1451.7
2025-10-20T21:59:59.999000Z,42442.03,42463.6,42424.69,42440.61,1402.74
2025-10-20T22:59:59.999000Z,42431.62,42467.32,42404.89,42450.04,1507.73
2025-10-20T23:59:59.999000Z,42530.46,42584.75,42506.51,42563.17,1327.96
2025-10-21T00:59:59.999000Z,42575.66,42599.33,42565.03,42581.36,1564.32
2025-10-21T01:59:59.999000Z,42620.95,42677.8,42590.2,42647.99,1669.71
2025-10-21T02:59:59.999000Z,42649.71,42693.27,42643.11,42661.0,1488.12
2025-10-21T03:59:59.999000Z,42679.96,42726.56,42657.11,42693.6,1469.6
2025-10-21T04:59:59.999000Z,42687.65,42722.65,42653.14,42700.72,1556.02
2025-10-21T05:59:59.999000Z,42733.33,42751.6,42682.37,42703.32,1195.73
2025-10-21T06:59:59.999000Z,42682.41,42708.57,42652.55,42681.57,1580.52
2025-10-21T07:59:59.999000Z,42711.9,42742.05,42685.36,42708.21,1965.28
2025-10-21T08:59:59.999000Z,42656.95,42705.48,42628.45,42683.59,1481.6
2025-10-21T09:59:59.999000Z,42709.84,42745.65,42685.18,42719.65,1482.13
2025-10-21T10:59:59.999000Z,42775.72,42803.22,42746.76,42772.5,1611.54
2025-10-21T11:59:59.999000Z,42781.21,42821.87,42769.37,42796.57,1746.8
2025-10-21T12:59:59.999000Z,42808.15,42835.53,42767.27,42794.53,1646.25
2025-10-21T13:59:59.999000Z,42804.02,42833.32,42791.89,42822.06,1176.66
2025-10-21T14:59:59.999000Z,42814.77,42839.02,42780.35,42819.07,1584.51
2025-10-21T15:59:59.999000Z,42857.02,42888.46,42845.19,42865.81,1885.79
2025-10-21T16:59:59.999000Z,42804.3,42809.38,42789.74,42801.84,1593.37
2025-10-21T17:59:59.999000Z,42788.04,42828.33,42757.28,42797.65,1326.81
2025-10-21T18:59:59.999000Z,42723.15,42750.51,42710.86,42727.21,1542.27
2025-10-21T19:59:59.999000Z,42673.01,42685.42,42657.18,42676.55,1307.9
2025-10-21T20:59:59.999000Z,42729.17,42769.68,42702.73,42740.19,1684.92
2025-10-21T21:59:59.999000Z,42792.29,42818.8,42775.25,42785.01,1356.62
2025-10-21T22:59:59.999000Z,42768.76,42796.51,42755.42,42765.19,1511.14
2025-10-21T23:59:59.999000Z,42712.64,42730.73,42693.05,42713.97,1371.33
2025-10-22T00:59:59.999000Z,42597.74,42634.82,42585.42,42604.19,1418.03
2025-10-22T01:59:59.999000Z,42603.12,42620.54,42579.11,42591.18,1722.92
2025-10-22T02:59:59.999000Z,42693.09,42718.74,42687.81,42696.63,1515.52
2025-10-22T03:59:59.999000Z,42717.97,42727.59,42701.86,42722.57,1416.12
2025-10-22T04:59:59.999000Z,42710.21,42734.56,42694.09,42708.64,1328.22
2025-10-22T05:59:59.999000Z,42761.04,42787.59,42729.66,42735.59,1219.24
2025-10-22T06:59:59.999000Z,42661.3,42703.42,42637.66,42681.4,1312.31
2025-10-22T07:59:59.999000Z,42689.2,42709.09,42653.85,42677.65,1516.79
2025-10-22T08:59:59.999000Z,42661.26,42718.95,42654.13,42689.66,1647.04
2025-10-22T09:59:59.999000Z,42697.38,42722.82,42679.61,42694.12,1415.95
2025-10-22T10:59:59.999000Z,42757.17,42770.51,42702.36,42733.54,1735.58
2025-10-22T11:59:59.999000Z,42762.32,42796.09,42732.53,42754.99,1392.37
2025-10-22T12:59:59.999000Z,42791.82,42818.04,42771.9,42789.26,1464.3
2025-10-22T13:59:59.999000Z,42760.72,42803.76,42741.77,42769.13,1338.06
2025-10-22T14:59:59.999000Z,42812.77,42846.91,42801.06,42812.3,1648.61
2025-10-22T15:59:59.999000Z,42880.81,42917.15,42851.45,42884.59,1814.63
2025-10-22T16:59:59.999000Z,42840.97,42880.42,42808.55,42852.76,1235.73
2025-10-22T17:59:59.999000Z,42819.74,42847.37,42787.42,42824.09,1448.08
2025-10-22T18:59:59.999000Z,42887.18,42897.34,42872.48,42884.2,1689.72
2025-10-22T19:59:59.999000Z,42871.57,42904.38,42857.25,42883.08,1282.96
2025-10-22T20:59:59.999000Z,42933.51,42973.56,42923.69,42945.6,1585.0
2025-10-22T21:59:59.999000Z,42913.71,42954.74,42899.49,42934.11,1683.22
2025-10-22T22:59:59.999000Z,43004.22,43035.27,42983.37,42998.36,1511.73
2025-10-22T23:59:59.999000Z,43017.68,43025.97,42985.51,43009.5,1582.54
2025-10-23T00:59:59.999000Z,43029.02,43045.44,43014.85,43025.54,1764.14
2025-10-23T01:59:59.999000Z,43108.15,43128.33,43061.09,43093.67,1792.26
2025-10-23T02:59:59.999000Z,43085.88,43103.85,43076.47,43084.57,1490.7
2025-10-23T03:59:59.999000Z,43057.99,43066.25,43046.9,43052.11,1420.14
2025-10-23T04:59:59.999000Z,43043.74,43053.34,43008.53,43039.18,1362.0
2025-10-23T05:59:59.999000Z,43060.73,43092.23,43034.61,43062.1,1646.54
2025-10-23T06:59:59.999000Z,42996.15,43023.65,42980.49,43004.12,1294.23
2025-10-23T07:59:59.999000Z,43067.29,43073.75,43011.21,43034.08,1462.11
2025-10-23T08:59:59.999000Z,43010.02,43022.29,42998.31,43016.8,1515.4
2025-10-23T09:59:59.999000Z,43056.81,43086.0,43046.76,43066.8,1424.55
2025-10-23T10:59:59.999000Z,42981.43,42991.36,42955.79,42974.92,1541.97
2025-10-23T11:59:59.999000Z,42950.94,42977.09,42931.56,42947.16,1884.68
2025-10-23T12:59:59.999000Z,42862.14,42912.07,42838.68,42883.21,1481.76
2025-10-23T13:59:59.999000Z,42870.32,42882.17,42841.93,42853.48,1434.69
2025-10-23T14:59:59.999000Z,42865.09,42889.27,42840.2,42866.5,1652.3
2025-10-23T15:59:59.999000Z,42845.6,42871.89,42817.59,42862.26,1535.94
2025-10-23T16:59:59.999000Z,42872.68,42886.79,42844.85,42854.85,1715.9
2025-10-23T17:59:59.999000Z,42860.4,42892.06,42844.7,42851.01,1524.7
2025-10-23T18:59:59.999000Z,42842.51,42882.8,42824.32,42861.48,1462.74
2025-10-23T19:59:59.999000Z,42849.93,42881.5,42795.05,42823.27,1232.44
2025-10-23T20:59:59.999000Z,42863.36,42875.12,42828.95,42853.48,1257.04
2025-10-23T21:59:59.999000Z,42881.56,42896.62,42855.51,42881.72,1224.65
2025-10-23T22:59:59.999000Z,42922.51,42941.63,42881.57,42898.65,1556.9
2025-10-23T23:59:59.999000Z,42924.64,42944.04,42910.2,42922.25,1295.66
2025-10-24T00:59:59.999000Z,42934.82,42970.17,42913.87,42935.24,1688.34
2025-10-24T01:59:59.999000Z,43007.68,43026.02,42996.55,43017.58,1504.54
2025-10-24T02:59:59.999000Z,43023.57,43054.13,42988.05,43014.84,1463.37
2025-10-24T03:59:59.999000Z,43010.25,43041.16,42992.19,43003.1,1373.42
2025-10-24T04:59:59.999000Z,42973.53,42995.12,42959.57,42973.31,1593.34
2025-10-24T05:59:59.999000Z,42920.32,42947.49,42900.12,42932.17,1379.33
2025-10-24T06:59:59.999000Z,42884.29,42904.87,42862.74,42882.34,1352.19
2025-10-24T07:59:59.999000Z,42845.51,42860.33,42822.48,42846.55,1678.25
2025-10-24T08:59:59.999000Z,42823.3,42872.27,42805.17,42843.3,1553.19
2025-10-24T09:59:59.999000Z,42833.97,42876.0,42801.39,42856.05,1464.76
2025-10-24T10:59:59.999000Z,42865.76,42898.54,42827.09,42857.29,1596.21
2025-10-24T11:59:59.999000Z,42786.64,42849.35,42755.27,42825.67,1501.34
2025-10-24T12:59:59.999000Z,42863.57,42884.0,42836.61,42860.49,1557.45
2025-10-24T13:59:59.999000Z,42881.53,42915.04,42857.48,42888.7,1377.47
2025-10-24T14:59:59.999000Z,42900.39,42920.51,42857.49,42880.77,1810.56
2025-10-24T15:59:59.999000Z,42845.52,42885.06,42827.48,42852.93,1413.06
2025-10-24T16:59:59.999000Z,42882.85,42893.38,42858.3,42872.96,1733.4
2025-10-24T17:59:59.999000Z,42872.44,42912.6,42849.68,42878.4,1471.67
2025-10-24T18:59:59.999000Z,42819.93,42849.29,42812.46,42818.22,1621.06
2025-10-24T19:59:59.999000Z,42824.13,42854.96,42807.86,42813.08,1610.13
2025-10-24T20:59:59.999000Z,42814.04,42840.46,42783.49,42820.97,1672.03
2025-10-24T21:59:59.999000Z,42797.18,42827.3,42775.84,42782.23,1373.91
2025-10-24T22:59:59.999000Z,42772.01,42801.12,42751.26,42786.91,1661.35
2025-10-24T23:59:59.999000Z,42730.07,42757.93,42702.2,42725.65,1776.97
2025-10-25T00:59:59.999000Z,42789.71,42798.92,42764.92,42775.87,1461.2
2025-10-25T01:59:59.999000Z,42832.31,42846.52,42790.54,42822.41,1505.21
2025-10-25T02:59:59.999000Z,42837.53,42855.9,42798.08,42808.78,1421.48
2025-10-25T03:59:59.999000Z,42808.2,42834.32,42776.66,42819.65,1448.03
2025-10-25T04:59:59.999000Z,42698.75,42736.05,42670.86,42719.44,1756.71
2025-10-25T05:59:59.999000Z,42654.32,42698.84,42642.1,42669.23,1349.36
2025-10-25T06:59:59.999000Z,42663.31,42676.01,42643.88,42653.4,1358.68
2025-10-25T07:59:59.999000Z,42613.77,42641.13,42591.81,42606.3,1741.64
2025-10-25T08:59:59.999000Z,42632.07,42639.28,42613.6,42630.53,1593.68
2025-10-25T09:59:59.999000Z,42689.12,42733.94,42676.75,42705.96,1818.06
2025-10-25T10:59:59.999000Z,42665.82,42694.58,42619.35,42654.32,1432.43
2025-10-25T11:59:59.999000Z,42597.76,42633.18,42585.87,42616.13,1518.94
2025-10-25T12:59:59.999000Z,42638.13,42664.8,42590.82,42620.74,1400.9
2025-10-25T13:59:59.999000Z,42723.14,42755.59,42670.5,42680.28,1521.5
2025-10-25T14:59:59.999000Z,42631.87,42660.89,42591.97,42626.37,1233.89
2025-10-25T15:59:59.999000Z,42639.98,42656.69,42619.46,42631.23,1602.74
2025-10-25T16:59:59.999000Z,42691.49,42718.41,42673.84,42698.88,1548.52
2025-10-25T17:59:59.999000Z,42600.38,42655.91,42578.62,42627.53,1491.37
2025-10-25T18:59:59.999000Z,42561.88,42584.7,42553.27,42570.92,1441.45
2025-10-25T19:59:59.999000Z,42532.14,42577.65,42502.63,42548.53,1365.79
2025-10-25T20:59:59.999000Z,42500.48,42537.03,42487.24,42522.19,1609.16
2025-10-25T21:59:59.999000Z,42574.94,42604.12,42527.63,42549.11,1324.34
2025-10-25T22:59:59.999000Z,42557.22,42564.82,42531.63,42553.12,1576.78
2025-10-25T23:59:59.999000Z,42482.11,42488.44,42453.34,42476.42,1811.17
2025-10-26T00:59:59.999000Z,42486.64,42526.2,42479.97,42491.27,1722.83
2025-10-26T01:59:59.999000Z,42459.77,42493.44,42449.71,42462.36,1274.23
2025-10-26T02:59:59.999000Z,42521.95,42553.44,42497.65,42507.48,1419.49
2025-10-26T03:59:59.999000Z,42476.0,42510.02,42461.94,42476.49,1563.22
2025-10-26T04:59:59.999000Z,42453.06,42471.2,42435.75,42445.09,1489.46
2025-10-26T05:59:59.999000Z,42457.84,42474.39,42425.19,42460.78,1290.09
2025-10-26T06:59:59.999000Z,42480.19,42494.22,42459.8,42485.32,1557.8
2025-10-26T07:59:59.999000Z,42476.15,42517.29,42452.44,42497.25,1498.5
2025-10-26T08:59:59.999000Z,42394.15,42435.42,42378.42,42423.82,1787.15
2025-10-26T09:59:59.999000Z,42435.4,42472.39,42422.11,42439.32,1462.02
2025-10-26T10:59:59.999000Z,42392.77,42397.89,42371.83,42391.92,1675.2
2025-10-26T11:59:59.999000Z,42376.02,42404.61,42362.19,42395.32,1309.94
2025-10-26T12:59:59.999000Z,42331.84,42344.75,42316.53,42332.36,1345.8
2025-10-26T13:59:59.999000Z,42345.01,42355.98,42325.63,42344.21,1608.25
2025-10-26T14:59:59.999000Z,42273.62,42317.74,42253.45,42305.96,1662.56
2025-10-26T15:59:59.999000Z,42234.97,42273.38,42200.44,42248.7,1356.39
2025-10-26T16:59:59.999000Z,42277.43,42292.25,42259.62,42271.32,1503.61
2025-10-26T17:59:59.999000Z,42280.89,42304.34,42255.45,42275.09,1292.76
2025-10-26T18:59:59.999000Z,42227.36,42276.37,42217.87,42244.66,1472.82
2025-10-26T19:59:59.999000Z,42299.27,42322.35,42281.39,42296.89,1625.54
2025-10-26T20:59:59.999000Z,42288.83,42314.67,42246.98,42273.5,1434.76
2025-10-26T21:59:59.999000Z,42280.72,42296.69,42258.83,42269.06,1462.64
2025-10-26T22:59:59.999000Z,42272.73,42283.95,42250.29,42274.16,1330.53
2025-10-26T23:59:59.999000Z,42236.76,42258.39,42219.26,42243.78,1402.75
2025-10-27T00:59:59.999000Z,42247.65,42291.02,42241.1,42257.09,1763.72
2025-10-27T01:59:59.999000Z,42237.31,42260.97,42197.3,42230.3,1510.94
2025-10-27T02:59:59.999000Z,42211.38,42224.7,42191.04,42208.45,1349.65
2025-10-27T03:59:59.999000Z,42267.1,42285.63,42229.14,42257.66,1452.78
2025-10-27T04:59:59.999000Z,42212.8,42242.87,42193.33,42210.82,1260.39
2025-10-27T05:59:59.999000Z,42121.47,42146.53,42076.07,42109.19,1347.88
2025-10-27T06:59:59.999000Z,42170.02,42191.84,42154.89,42168.6,1704.05
2025-10-27T07:59:59.999000Z,42277.42,42308.97,42248.28,42265.65,1478.63
2025-10-27T08:59:59.999000Z,42257.68,42282.85,42216.85,42244.62,1783.61
2025-10-27T09:59:59.999000Z,42150.36,42186.71,42135.05,42162.43,1485.7
2025-10-27T10:59:59.999000Z,42118.29,42156.11,42102.36,42145.41,1494.6
2025-10-27T11:59:59.999000Z,42152.63,42160.83,42094.64,42129.48,1596.13
2025-10-27T12:59:59.999000Z,42121.37,42155.33,42095.86,42117.52,1099.11
2025-10-27T13:59:59.999000Z,42043.04,42091.72,42017.35,42068.75,1530.74
2025-10-27T14:59:59.999000Z,42077.12,42105.3,42052.82,42087.83,1492.65
2025-10-27T15:59:59.999000Z,42116.42,42139.09,42075.0,42104.84,1722.91
2025-10-27T16:59:59.999000Z,42037.03,42048.08,42006.18,42041.23,1644.7
2025-10-27T17:59:59.999000Z,42057.82,42095.16,42035.92,42065.5,1329.95
2025-10-27T18:59:59.999000Z,42165.07,42176.57,42130.22,42144.05,1686.32
2025-10-27T19:59:59.999000Z,42131.82,42176.67,42126.14,42147.53,1460.65
2025-10-27T20:59:59.999000Z,42118.81,42151.81,42095.38,42130.78,1364.33
2025-10-27T21:59:59.999000Z,42125.18,42138.47,42092.24,42122.01,1529.57
2025-10-27T22:59:59.999000Z,42149.53,42155.44,42125.16,42143.68,1469.58
2025-10-27T23:59:59.999000Z,42079.11,42108.59,42061.73,42071.67,1730.77
2025-10-28T00:59:59.999000Z,42089.3,42099.59,42061.99,42075.63,1551.09
