ts,metric,endpoint,symbol,interval,value,source
2025-08-20 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,248554.82504550583,synthetic-test
2025-08-21 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,249426.56158047979,synthetic-test
2025-08-22 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,250497.94359412804,synthetic-test
2025-08-23 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,251522.1080462957,synthetic-test
2025-08-24 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,252460.71036615642,synthetic-test
2025-08-25 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,253605.82825105853,synthetic-test
2025-08-26 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,254561.76300890156,synthetic-test
2025-08-27 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,255564.97377629866,synthetic-test
2025-08-28 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,256591.8651210665,synthetic-test
2025-08-29 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,257529.89852765366,synthetic-test
2025-08-30 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,258577.01215699365,synthetic-test
2025-08-31 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,259523.66692227716,synthetic-test
2025-09-01 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,260482.50309005554,synthetic-test
2025-09-02 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,261618.76735403587,synthetic-test
2025-09-03 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,262514.7087487846,synthetic-test
2025-09-04 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,263273.43071569165,synthetic-test
2025-09-05 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,264434.52441519283,synthetic-test
2025-09-06 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,265689.4572104535,synthetic-test
2025-09-07 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,266648.93028390856,synthetic-test
2025-09-08 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,267455.24647984654,synthetic-test
2025-09-09 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,268424.19808222697,synthetic-test
2025-09-10 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,269395.5757872429,synthetic-test
2025-09-11 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,270376.58340314066,synthetic-test
2025-09-12 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,271265.24459894845,synthetic-test
2025-09-13 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,272323.2007131961,synthetic-test
2025-09-14 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,273375.65145072475,synthetic-test
2025-09-15 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,274226.2108887428,synthetic-test
2025-09-16 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,275296.1305619123,synthetic-test
2025-09-17 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,276501.3990601069,synthetic-test
2025-09-18 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,277518.5950933506,synthetic-test
2025-09-19 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,278484.86257714377,synthetic-test
2025-09-20 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,279470.662255703,synthetic-test
2025-09-21 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,280532.18793239986,synthetic-test
2025-09-22 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,281359.1207718491,synthetic-test
2025-09-23 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,282375.5598421469,synthetic-test
2025-09-24 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,283336.5134472006,synthetic-test
2025-09-25 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,284521.2959484962,synthetic-test
2025-09-26 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,285503.8786751157,synthetic-test
2025-09-27 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,286670.66743622767,synthetic-test
2025-09-28 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,287560.2933664495,synthetic-test
2025-09-29 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,288619.0192831298,synthetic-test
2025-09-30 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,289650.9593095089,synthetic-test
2025-10-01 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,290564.05458472244,synthetic-test
2025-10-02 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,291581.7941961861,synthetic-test
2025-10-03 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,292703.04607986927,synthetic-test
2025-10-04 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,293670.6669094406,synthetic-test
2025-10-05 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,294501.4706445236,synthetic-test
2025-10-06 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,295499.7143618759,synthetic-test
2025-10-07 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,296409.4720523966,synthetic-test
2025-10-08 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,297375.23795853026,synthetic-test
2025-10-09 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,298367.07918156177,synthetic-test
2025-10-10 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,299196.5139599602,synthetic-test
2025-10-11 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,300034.9481260281,synthetic-test
2025-10-12 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,301083.15480958065,synthetic-test
2025-10-13 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,302030.88293996366,synthetic-test
2025-10-14 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,302774.4085057816,synthetic-test
2025-10-15 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,303852.8929094424,synthetic-test
2025-10-16 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,304880.12988496985,synthetic-test
2025-10-17 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,305808.7424025662,synthetic-test
2025-10-18 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,306677.05938146036,synthetic-test
2025-10-19 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,307760.64017109177,synthetic-test
2025-10-20 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,308795.57523334783,synthetic-test
2025-10-21 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,310033.8354616162,synthetic-test
2025-10-22 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,311075.8543214887,synthetic-test
2025-10-23 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,312114.6246356149,synthetic-test
2025-10-24 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,313097.93184260407,synthetic-test
2025-10-25 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,314179.60942932416,synthetic-test
2025-10-26 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,315242.117949449,synthetic-test
2025-10-27 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,316367.2904503055,synthetic-test
2025-10-28 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,317315.1581584418,synthetic-test
2025-10-29 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,318271.6174111474,synthetic-test
2025-10-30 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,319223.7070940562,synthetic-test
2025-10-31 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,320302.7872661741,synthetic-test
2025-11-01 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,321452.6247102038,synthetic-test
2025-11-02 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,322406.74066088884,synthetic-test
2025-11-03 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,323364.2632881095,synthetic-test
2025-11-04 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,324395.6710104965,synthetic-test
2025-11-05 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,325371.0948604952,synthetic-test
2025-11-06 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,326466.30022580916,synthetic-test
2025-11-07 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,327241.12249674724,synthetic-test
2025-11-08 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,328158.4519920556,synthetic-test
2025-11-09 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,329080.21035865945,synthetic-test
2025-11-10 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,329848.17475742084,synthetic-test
2025-11-11 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,330751.81091298396,synthetic-test
2025-11-12 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,331660.29530139937,synthetic-test
2025-11-13 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,332640.18483594747,synthetic-test
2025-11-14 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,333751.4814251135,synthetic-test
2025-11-15 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,334726.97535999445,synthetic-test
2025-11-16 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,335623.89398796734,synthetic-test
2025-11-17 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,336618.198533846,synthetic-test
2025-11-18 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,337723.11589599017,synthetic-test
2025-11-19 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,338625.52001437865,synthetic-test
2025-11-20 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,339534.4625259865,synthetic-test
2025-11-21 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,340590.3174219139,synthetic-test
2025-11-22 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,341568.1638103408,synthetic-test
2025-11-23 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,342632.91227941174,synthetic-test
2025-11-24 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,343631.54760023224,synthetic-test
2025-11-25 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,344701.7139650412,synthetic-test
2025-11-26 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,345598.20615363715,synthetic-test
2025-11-27 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,346596.9976885583,synthetic-test
2025-11-28 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,347575.928687122,synthetic-test
2025-11-29 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,348454.3395947116,synthetic-test
2025-11-30 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,349297.99179992476,synthetic-test
2025-12-01 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,350366.5667034522,synthetic-test
2025-12-02 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,351331.4714652304,synthetic-test
2025-12-03 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,352229.2434370657,synthetic-test
2025-12-04 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,353219.62554337335,synthetic-test
2025-12-05 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,354332.4274291083,synthetic-test
2025-12-06 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,355104.3536445711,synthetic-test
2025-12-07 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,355954.6897755808,synthetic-test
2025-12-08 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,356862.40113139123,synthetic-test
2025-12-09 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,358008.51901806326,synthetic-test
2025-12-10 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,359036.77771635517,synthetic-test
2025-12-11 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,360113.5094404013,synthetic-test
2025-12-12 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,360999.49334848864,synthetic-test
2025-12-13 00:00:00+00:00,exchange_netflow,btc-exchange-netflow,btc,day,361887.5397609616,synthetic-test
